Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	I_FC_08	I_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
HIPK3	NA	NA	0.560693471283622	6.14231946935161	1.04905033928859	0.312678110553955	0.999381634987826	-4.63621442021966	-0.0791442729525655	6.37604360439674	-0.467622407287373	0.645330375934635	0.999904720550955	-4.65311779784092	NA	NA	NA	NA	NA	NA	NA	NA
HIRIP3	NA	NA	1.58595900422155	0.500110455151636	1.05435828571728	0.310329607388674	0.999381634987826	-4.59272326213222	-0.689544090237029	2.10833207846277	-1.18508776789378	0.250476591861214	0.999904720550955	-4.58294035923824	NA	NA	NA	NA	NA	NA	NA	NA
HIVEP1	NA	NA	0.0652850289689832	3.88749343944333	0.12153578657536	0.905067426189314	0.999381634987826	-4.75930463594161	0.393291834347617	3.32270967490739	1.33671653230458	0.196974820148366	0.999904720550955	-4.55937611047277	NA	NA	NA	NA	NA	NA	NA	NA
HIVEP2	NA	NA	-0.57706204924853	3.03080715242572	-0.849183988036736	0.410669626682498	0.999381634987826	-4.62866331782138	-0.0319271730059235	2.10018383392613	-0.0962597553919623	0.924314168696288	0.999904720550955	-4.63165783371417	NA	NA	NA	NA	NA	NA	NA	NA
HIVEP3	NA	NA	0.46029819475381	1.50598491085577	0.460016963040943	0.652867436687389	0.999381634987826	-4.63519455740609	-0.194145986770348	0.70688632493521	-0.384958836313799	0.704508623643914	0.999904720550955	-4.61223602352196	NA	NA	NA	NA	NA	NA	NA	NA
HJURP	NA	NA	-0.649058931512452	-1.10812378668783	-0.296919332507563	0.771073310407765	0.999381634987826	-4.61672224277705	0.559760244421497	1.03726982585214	0.712740178131958	0.484598497127354	0.999904720550955	-4.60634213734577	NA	NA	NA	NA	NA	NA	NA	NA
HK2	NA	NA	1.55134025345872	1.61782848247905	1.15594728858774	0.267865005264799	0.999381634987826	-4.58289411472381	0.74615804674676	1.41771979810184	1.07369095827645	0.296300320121098	0.999904720550955	-4.59191024090406	NA	NA	NA	NA	NA	NA	NA	NA
HLCS	NA	NA	0.943794523226081	1.70251937321029	0.61620493345159	0.548068097883996	0.999381634987826	-4.6271419750798	0.0131973314692393	2.90023090822247	0.0451630914553533	0.964444784397489	0.999904720550955	-4.64428184639511	NA	NA	NA	NA	NA	NA	NA	NA
HLF	NA	NA	0.41169976148236	4.39468515695029	0.612064067155643	0.550723691992049	0.999381634987826	-4.7308574340952	0.115519998283879	3.45044331980793	0.278103763035266	0.783912167316291	0.999904720550955	-4.6487023547628	NA	NA	NA	NA	NA	NA	NA	NA
HLTF	NA	NA	-1.95361495667852	3.22865805159876	-1.23460543995391	0.23815579515142	0.999381634987826	-4.56191532972308	-0.195687818760588	4.50741428143282	-0.764445531618288	0.453915951400993	0.999904720550955	-4.62715943620226	NA	NA	NA	NA	NA	NA	NA	NA
HLX	NA	NA	0.335622478787208	1.40046395555325	0.32563737231736	0.749719648801075	0.999381634987826	-4.63806559697908	0.411610185296928	1.62122196823937	1.46670630740136	0.158680755800832	0.999904720550955	-4.56521390113075	NA	NA	NA	NA	NA	NA	NA	NA
HM13	NA	NA	-0.216881657705603	7.57983399643301	-0.617783110330147	0.547057851133841	0.999381634987826	-4.8022075192143	0.121399957003178	7.40634798378812	0.436522534402494	0.667337945250937	0.999904720550955	-4.6498964524323	NA	NA	NA	NA	NA	NA	NA	NA
HMBOX1	NA	NA	1.11555278166899	3.57166284612989	1.35247490062598	0.198570873409183	0.999381634987826	-4.52174092589373	0.653522989251465	3.76164085535278	1.09283575784952	0.288018920321459	0.999904720550955	-4.58784660106043	NA	NA	NA	NA	NA	NA	NA	NA
HMBS	NA	NA	0.44483784543553	4.98944440299975	0.637655259747863	0.534425469958436	0.999381634987826	-4.74963361713568	-0.311750320160529	5.09957218406982	-0.979881592932301	0.339358334329272	0.999904720550955	-4.60305391994314	NA	NA	NA	NA	NA	NA	NA	NA
HMCES	NA	NA	-0.56977707788647	2.63044740172197	-0.513319087464237	0.616072867444795	0.999381634987826	-4.65435029055521	-0.276088917978106	3.06062651255994	-0.843992487428609	0.40908985807171	0.999904720550955	-4.61132657785351	NA	NA	NA	NA	NA	NA	NA	NA
HMCN1	NA	NA	1.47943178498756	2.92114531782004	1.54240119871012	0.146218111802953	0.999381634987826	-4.50137734980847	0.403848986468084	3.19309994996543	0.99512110372372	0.332081792425826	0.999904720550955	-4.59830704179999	NA	NA	NA	NA	NA	NA	NA	NA
HMG20A	NA	NA	-0.0290341631150185	3.90540416629747	-0.0428357749880071	0.966463151931017	0.999381634987826	-4.7671374755889	-0.323466699136016	4.10821682124793	-1.13223586588808	0.271509130629489	0.999904720550955	-4.58243102551842	NA	NA	NA	NA	NA	NA	NA	NA
HMG20B	NA	NA	-0.147940400434244	1.40874350218346	-0.0772427816001392	0.939570023768432	0.999381634987826	-4.64190757799234	0.188057753510038	2.42621341720685	0.692735891746463	0.496788129380494	0.999904720550955	-4.61706432335394	NA	NA	NA	NA	NA	NA	NA	NA
HMGA1	NA	NA	0.678177724580783	2.34991747209934	0.475726449323178	0.641918979132387	0.999381634987826	-4.64786145556184	0.227754878410579	2.67852030990958	0.800698974365126	0.43312474945093	0.999904720550955	-4.612294559336	NA	NA	NA	NA	NA	NA	NA	NA
HMGB1	NA	NA	-0.190363606249386	6.52926532031403	-0.466996995254872	0.647992324604417	0.999381634987826	-4.83314527298899	-0.21414087474568	7.54487575371383	-1.30956515108592	0.205832267233418	0.999904720550955	-4.55804741606123	NA	NA	NA	NA	NA	NA	NA	NA
HMGB3	NA	NA	0.548842371914767	6.13591423082886	1.35393332706338	0.198116696586095	0.999381634987826	-4.49362712624714	-0.0156175569849713	7.05274759669468	-0.0552136491492735	0.956540041742307	0.999904720550955	-4.66448878918321	NA	NA	NA	NA	NA	NA	NA	NA
HMGCL	NA	NA	0.855978351234559	10.557799871773	1.13938716154574	0.274468315430347	0.999381634987826	-4.59733380808422	-0.0246532001838371	9.66732662977138	-0.032753362805151	0.974210128860506	0.999904720550955	-4.64900140550021	NA	NA	NA	NA	NA	NA	NA	NA
HMGCR	NA	NA	0.171323284497076	4.75864999755719	0.351429270587811	0.730721825605376	0.999381634987826	-4.78877945399462	0.144326787931354	4.78545551620199	0.616093934837299	0.54508435482209	0.999904720550955	-4.64251156220964	NA	NA	NA	NA	NA	NA	NA	NA
HMGCS1	NA	NA	1.04775058370003	10.0887385084733	1.28964346875181	0.218954307948988	0.999381634987826	-4.5261264495885	0.923558064795516	9.24850903847612	1.11866742519956	0.277114013574349	0.999904720550955	-4.58541758011831	NA	NA	NA	NA	NA	NA	NA	NA
HMGCS2	NA	NA	0.302945664633045	8.51511718675632	0.692741606207027	0.500282884377898	0.999381634987826	-4.77848939406024	-0.466939312198383	8.54668296018231	-1.73762902175471	0.0983267895221544	0.999904720550955	-4.49889030060171	NA	NA	NA	NA	NA	NA	NA	NA
HMGN1	NA	NA	-0.451346040795276	6.71338336259868	-0.918886836802403	0.374373259514318	0.999381634987826	-4.69539579053028	-0.208000938606896	7.53544387760592	-1.1079581482052	0.281597586890351	0.999904720550955	-4.5857582956299	NA	NA	NA	NA	NA	NA	NA	NA
HMGN2	NA	NA	-0.462763187517928	5.07561769885171	-0.950131699956422	0.358841282634656	0.999381634987826	-4.6591953974326	-0.302343076570219	5.84220946662814	-0.683253246163925	0.502627540839967	0.999904720550955	-4.63690140782851	NA	NA	NA	NA	NA	NA	NA	NA
HMGN3	NA	NA	-0.311319192508484	5.12848956419284	-0.61094142867097	0.551444870381446	0.999381634987826	-4.76278805966996	0.0849000028546686	6.21976028395701	0.329416283382791	0.745415581142983	0.999904720550955	-4.66161425173023	NA	NA	NA	NA	NA	NA	NA	NA
HMGXB3	NA	NA	-0.952502053040689	4.29118031179452	-1.12995926527639	0.278282651139312	0.999381634987826	-4.58475672913067	0.535277995733897	4.93753293245209	1.15051225932879	0.26409261522423	0.999904720550955	-4.57892154439197	NA	NA	NA	NA	NA	NA	NA	NA
HMGXB4	NA	NA	1.46667576638148	1.96412934501984	1.21527392898738	0.245206808697797	0.999381634987826	-4.5741081652499	0.357515333595963	2.47760768807777	1.00084527662738	0.329376936769607	0.999904720550955	-4.59671082498811	NA	NA	NA	NA	NA	NA	NA	NA
HMMR	NA	NA	NA	NA	NA	NA	NA	NA	-0.891883149213017	-1.65959926204964	-0.371910618911026	0.714041490727729	0.999904720550955	-4.59917626055941	NA	NA	NA	NA	NA	NA	NA	NA
HMOX1	NA	NA	-0.0627947127739487	5.75862878598947	-0.115054533370631	0.910105367318604	0.999381634987826	-4.858489301883	-0.0846218425812841	5.45881366524424	-0.193996419332413	0.84822101811958	0.999904720550955	-4.66880269626215	NA	NA	NA	NA	NA	NA	NA	NA
HMOX2	NA	NA	0.408950198081992	4.53466979079313	0.50365230555536	0.622670445933344	0.999381634987826	-4.75509865320992	0.0620743042000053	4.76861755215525	0.327238054358869	0.747036709290718	0.999904720550955	-4.6618322822126	NA	NA	NA	NA	NA	NA	NA	NA
HNF1A	NA	NA	0.344623173421231	5.91543934323867	0.716674797632018	0.485859274832455	0.999381634987826	-4.75612470990381	0.0837814751250046	5.48346708627703	0.256648738527191	0.800186086202968	0.999904720550955	-4.66674234354747	NA	NA	NA	NA	NA	NA	NA	NA
HNF1B	NA	NA	0.904451876728721	3.774449735387	1.41104128615071	0.180989334838676	0.999381634987826	-4.49910009425384	-0.143296068301323	3.27596049163206	-0.332562060799904	0.743076512519927	0.999904720550955	-4.64457617406585	NA	NA	NA	NA	NA	NA	NA	NA
HNF4A	NA	NA	-0.200295446438861	4.10874247308117	-0.290794361040458	0.775653444128522	0.999381634987826	-4.75655855608986	0.497884784514763	4.18148669288032	2.09492358976443	0.0496980040042994	0.999904720550955	-4.41939841796185	NA	NA	NA	NA	NA	NA	NA	NA
HNF4G	NA	NA	2.16452493998588	1.67588341630281	1.54714568620532	0.145076358405477	0.999381634987826	-4.53935357810953	0.336481180951273	2.50367628788713	0.930077513650304	0.363904026276772	0.999904720550955	-4.60216173510379	NA	NA	NA	NA	NA	NA	NA	NA
HNMT	NA	NA	-0.920803168685509	2.42731241007726	-0.963624271288086	0.352275474937077	0.999381634987826	-4.60428873211716	-0.215202726517887	2.69928324942415	-0.504935469313184	0.619363550226936	0.999904720550955	-4.62944641647409	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPA0	NA	NA	-0.105470362278979	3.13552198711115	-0.126228143727282	0.901422655595934	0.999381634987826	-4.710508843074	0.127107757247459	4.33625452871244	0.547044311418263	0.590664706228241	0.999904720550955	-4.64530435872821	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPA1	NA	NA	-0.794624903065292	7.9913552365982	-1.89728617325063	0.0795134573238125	0.999381634987826	-4.17445068567364	-0.393578670413616	7.74452665909014	-0.671789431995831	0.509738992792655	0.999904720550955	-4.6317781837416	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPA2B1	NA	NA	-0.200037384010501	6.14124171796542	-0.442415516990316	0.665234160767186	0.999381634987826	-4.83053016366957	-0.332361411639223	7.15051694210847	-0.732504297428702	0.472728874334212	0.999904720550955	-4.62863797410566	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPA3	NA	NA	0.299259915093283	7.29006760809595	0.892877234495145	0.387651614589962	0.999381634987826	-4.70787959226113	-0.53104107065708	8.16872073206465	-1.56604024109929	0.133709095973338	0.999904720550955	-4.52263407694885	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPC	NA	NA	0.104231079014901	5.47457059341735	0.193505534303366	0.849460779751112	0.999381634987826	-4.84107654280364	-0.0443353507028518	5.59967992733279	-0.144938153189548	0.886273765534882	0.999904720550955	-4.6699029393597	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPD	NA	NA	-0.725036943878637	4.1729523365768	-1.11042671205526	0.28631281508053	0.999381634987826	-4.58979706121235	0.261072428527962	4.6365402242943	1.0943411394192	0.287374956642806	0.999904720550955	-4.5872316189229	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPDL	NA	NA	-0.0533957369594834	5.82471917805267	-0.110585990538517	0.913581172178491	0.999381634987826	-4.8632118792462	0.269889353526428	5.98927761556377	0.974017696881938	0.342187438673102	0.999904720550955	-4.60372073716039	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPH1	NA	NA	0.0252958348444389	7.83726904370188	0.0755521255211319	0.940889957081385	0.999381634987826	-4.89036621775556	-0.182319977003986	8.38904141972944	-1.18324853749058	0.251187321011575	0.999904720550955	-4.5770126447024	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPH3	NA	NA	0.36756408362889	5.30453346718721	0.653221325749751	0.524646084919328	0.999381634987826	-4.75772070608776	-0.0840226048214252	5.88579013517259	-0.553036507942135	0.58663498845183	0.999904720550955	-4.64855513765904	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPK	NA	NA	0.335195566969612	6.30019086087252	0.962625060418608	0.352758791641957	0.999381634987826	-4.67409458925403	-0.451001053416903	6.8161302298444	-2.26987155396305	0.0349445758249312	0.999904720550955	-4.37900218048198	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPL	NA	NA	0.0959697067838642	6.48945976081087	0.224975784102662	0.825387150696595	0.999381634987826	-4.87143754173993	-0.123909947300904	6.71155234118426	-0.571569753089322	0.574259301316875	0.999904720550955	-4.64424553622903	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPLL	NA	NA	-0.565673538918912	4.38120296699891	-1.26476204802674	0.22747629126062	0.999381634987826	-4.53719362934136	0.127360836827364	4.41316926115739	0.525631003612441	0.605176352286111	0.999904720550955	-4.64734480654164	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPM	NA	NA	0.587621602250241	3.33364437709049	0.510625578117511	0.617907748418181	0.999381634987826	-4.68370354246206	-0.199262031872408	5.1912999873324	-0.640469936089893	0.529454419713374	0.999904720550955	-4.6413760464332	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPR	NA	NA	-0.24745133803681	1.89474643122451	-0.126613338037119	0.901123559102793	0.999381634987826	-4.64883334597186	-0.244801403843311	3.77423849146995	-1.19829309919431	0.245418162920978	0.999904720550955	-4.57450293137284	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPU	NA	NA	0.00370389218716397	7.71037322473268	0.0121849853007653	0.990457289198989	0.999381634987826	-4.89166412915486	-0.0273009105081324	7.62094669774249	-0.153630583698089	0.879507861428425	0.999904720550955	-4.65940281483627	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPUL1	NA	NA	0.604891194049093	6.23862035512311	1.15511462495534	0.268194098866599	0.999381634987826	-4.59001898227937	0.0385361541744151	5.93799449104711	0.157073089080466	0.87683092159386	0.999904720550955	-4.66884572643127	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPUL2	NA	NA	0.328254233548028	5.55596081867855	0.549273931180538	0.591839141087974	0.999381634987826	-4.79232533785432	0.11721509952066	6.07489617075058	0.688519924785764	0.499379490752099	0.999904720550955	-4.63616049668582	NA	NA	NA	NA	NA	NA	NA	NA
HOGA1	NA	NA	0.18345462487232	3.26532108948424	0.25398483931055	0.803356677694206	0.999381634987826	-4.71468601684517	0.1251461741665	3.46714025153456	0.540385379541383	0.595158876550986	0.999904720550955	-4.6370242548634	NA	NA	NA	NA	NA	NA	NA	NA
HOMER1	NA	NA	NA	NA	NA	NA	NA	NA	0.286608208300894	-0.792489043100602	0.369475213847274	0.715826175943005	0.999904720550955	-4.602094219875	NA	NA	NA	NA	NA	NA	NA	NA
HOMER3	NA	NA	3.02690980283164	-0.643049719043834	1.87317741565511	0.0829838914126271	0.999381634987826	-4.54108872126547	0.032015482348567	-0.250247119842126	0.0358164375923658	0.971799314152194	0.999904720550955	-4.60715172868972	NA	NA	NA	NA	NA	NA	NA	NA
HOMEZ	NA	NA	0.941829435504398	1.97192547898133	1.12095943091666	0.281961189609087	0.999381634987826	-4.58488285802016	-0.390637019694765	1.75333122582634	-1.4542833884707	0.162056829069624	0.999904720550955	-4.56504305847994	NA	NA	NA	NA	NA	NA	NA	NA
HOOK1	NA	NA	0.191078382872733	4.31358805777912	0.192902600072055	0.849923619648061	0.999381634987826	-4.77325819576671	-0.161274986131507	5.78810440575592	-0.702919113680375	0.490561007812777	0.999904720550955	-4.63519649274677	NA	NA	NA	NA	NA	NA	NA	NA
HOOK2	NA	NA	0.883716573013316	4.1542626346407	1.2846410074657	0.22064686413894	0.999381634987826	-4.53362503997846	-0.0276306574772959	4.17414059262226	-0.159413354969928	0.875011964739069	0.999904720550955	-4.66224877502812	NA	NA	NA	NA	NA	NA	NA	NA
HOOK3	NA	NA	0.563392000941627	4.42909558288733	0.874832865650156	0.397049554700936	0.999381634987826	-4.66040346702348	0.302903881914122	4.79359746487085	1.09394039971152	0.287546280282451	0.999904720550955	-4.58725051411389	NA	NA	NA	NA	NA	NA	NA	NA
HOXA2	NA	NA	NA	NA	NA	NA	NA	NA	0.0357555537482675	-0.765197249734409	0.0836018884019428	0.934240414033781	0.999904720550955	-4.60404652056731	NA	NA	NA	NA	NA	NA	NA	NA
HOXA3	NA	NA	1.60299245716951	1.01799154222178	1.52554137722217	0.150337545884939	0.999381634987826	-4.55088409402716	0.0153071768023407	0.799964028623673	0.0419624547372892	0.966962911156499	0.999904720550955	-4.61635594251394	NA	NA	NA	NA	NA	NA	NA	NA
HOXA4	NA	NA	-0.413506730332899	-0.0960844121191452	-0.252197571762104	0.804709178875342	0.999381634987826	-4.6233169431496	0.0100767203607196	0.466321785171121	0.0263680935486487	0.979236490832378	0.999904720550955	-4.6133159448745	NA	NA	NA	NA	NA	NA	NA	NA
HOXA5	NA	NA	-1.83682530679828	-1.53817226746376	-0.805280775338315	0.434692032472874	0.999381634987826	-4.60283348406927	0.176949901347051	-1.52132474733516	0.294097290271769	0.771846465791537	0.999904720550955	-4.60012873138662	NA	NA	NA	NA	NA	NA	NA	NA
HOXB2	NA	NA	NA	NA	NA	NA	NA	NA	-0.227609973863616	0.126830368498762	-0.59889522795698	0.556259368945139	0.999904720550955	-4.60477151716861	NA	NA	NA	NA	NA	NA	NA	NA
HOXB3	NA	NA	NA	NA	NA	NA	NA	NA	-0.103242009433862	-0.680808804229764	-0.184822765493957	0.855310694564185	0.999904720550955	-4.60418881229353	NA	NA	NA	NA	NA	NA	NA	NA
HOXB4	NA	NA	3.94803800622531	-1.81902312581833	2.17383189233188	0.0481575794861164	0.999381634987826	-4.53685001562817	-0.0900246116372854	-1.19333648233274	-0.166998540423038	0.869121379558112	0.999904720550955	-4.60153828322624	NA	NA	NA	NA	NA	NA	NA	NA
HOXC4	NA	NA	2.63799128203461	-0.503584205307706	1.73529333814206	0.105576977572532	0.999381634987826	-4.54997450369685	0.124404166437073	-0.17766622609622	0.343696811722114	0.734817876434655	0.999904720550955	-4.60640442190693	NA	NA	NA	NA	NA	NA	NA	NA
HOXC5	NA	NA	NA	NA	NA	NA	NA	NA	-0.166168863149794	-0.956867396927295	-0.330645577621727	0.744501226105302	0.999904720550955	-4.60216142624855	NA	NA	NA	NA	NA	NA	NA	NA
HOXD4	NA	NA	-2.701320464474	-1.1880710583267	-1.18073991496956	0.258207484238757	0.999381634987826	-4.58741336851257	-1.10753376928264	-1.01304767898297	-1.63339698862288	0.118713595449077	0.999904720550955	-4.58437798690673	NA	NA	NA	NA	NA	NA	NA	NA
HPCAL1	NA	NA	0.783819331328176	1.50273941917975	0.645468180420209	0.52950420133614	0.999381634987826	-4.62478903196062	0.0438754411993147	1.51609597407139	0.135860812555709	0.893348832233861	0.999904720550955	-4.62376095164056	NA	NA	NA	NA	NA	NA	NA	NA
HPD	NA	NA	-0.1931207244352	12.1111400175528	-0.433560061978186	0.671494894656633	0.999381634987826	-4.82093628295506	-0.0423059068298712	11.9632844269346	-0.116565781293261	0.908417516703231	0.999904720550955	-4.63781608302251	NA	NA	NA	NA	NA	NA	NA	NA
HPGD	NA	NA	-0.27044004722585	3.50737479286216	-0.38673740440064	0.705012597806862	0.999381634987826	-4.71658873853864	-0.171676419723737	5.17277131706536	-0.389240912778885	0.701390990236132	0.999904720550955	-4.66014208491939	NA	NA	NA	NA	NA	NA	NA	NA
HPN	NA	NA	0.189379099866888	6.30822706758311	0.493093029771447	0.629915944780214	0.999381634987826	-4.82428948382687	-0.106697388246198	6.4800015927682	-0.294242060629504	0.771737515794271	0.999904720550955	-4.66200523476467	NA	NA	NA	NA	NA	NA	NA	NA
HPS1	NA	NA	-1.02327900490233	1.95006684931251	-0.613066887228524	0.5500799223132	0.999381634987826	-4.63014845782253	0.299185662440568	3.15080652525667	1.0878943077224	0.290140129645996	0.999904720550955	-4.58901523109057	NA	NA	NA	NA	NA	NA	NA	NA
HPS3	NA	NA	-0.235918804819446	4.65777534387977	-0.479958693954253	0.638984028251096	0.999381634987826	-4.76768500788692	0.0597654370371937	4.14119258080313	0.211722241416862	0.834559993801158	0.999904720550955	-4.66053341482007	NA	NA	NA	NA	NA	NA	NA	NA
HPS4	NA	NA	-0.0669024459083069	5.09107663614957	-0.062904082249778	0.950770038676023	0.999381634987826	-4.83020246275286	0.0281264847931045	5.32096519455445	0.105144294524219	0.917354445169266	0.999904720550955	-4.6705747805325	NA	NA	NA	NA	NA	NA	NA	NA
HPS5	NA	NA	1.11142398418539	2.60208524270047	1.15242918624473	0.269257573937064	0.999381634987826	-4.57835251992955	0.514775051713427	3.62936586017226	1.97923020096362	0.0623449703359492	0.999904720550955	-4.45803543845471	NA	NA	NA	NA	NA	NA	NA	NA
HPS6	NA	NA	0.100122912884422	3.51359134862043	0.169580684724218	0.867869193348678	0.999381634987826	-4.73175497226525	0.246251145939129	3.46797360346354	0.888555814478215	0.38526340796091	0.999904720550955	-4.60951714263389	NA	NA	NA	NA	NA	NA	NA	NA
HPSE	NA	NA	-2.78409709871676	-0.595204750872703	-1.59259385063416	0.134520235987332	0.999381634987826	-4.56183099712405	-0.445483329515654	-0.866498803278015	-0.749347301016127	0.462751280830304	0.999904720550955	-4.59863599785414	NA	NA	NA	NA	NA	NA	NA	NA
HPX	NA	NA	0.0228512603108872	10.2199077931919	0.0268399418304414	0.978982364964887	0.999381634987826	-4.87850842884643	0.805869841579531	10.2453221814431	1.108985218817	0.281165299546275	0.999904720550955	-4.586991393288	NA	NA	NA	NA	NA	NA	NA	NA
HRAS	NA	NA	-0.084400468439612	2.43616155293241	-0.0801672446161199	0.937287268933053	0.999381634987826	-4.67462029663076	0.224081169331075	1.70852860567358	0.573339167977349	0.57308477391582	0.999904720550955	-4.61617185269506	NA	NA	NA	NA	NA	NA	NA	NA
HRG	NA	NA	-0.554616927620349	9.10862690514264	-1.05358999684808	0.310668731697952	0.999381634987826	-4.63929197318094	0.123996663849329	9.2775442960722	0.484707246201087	0.633380003376109	0.999904720550955	-4.6381309215991	NA	NA	NA	NA	NA	NA	NA	NA
HROB	NA	NA	2.22480504088884	-0.273760992427794	1.58111153964223	0.137122898806874	0.999381634987826	-4.55969168104127	-0.494019497925238	1.42648780632217	-0.678303818780076	0.505690900317634	0.999904720550955	-4.61029291303091	NA	NA	NA	NA	NA	NA	NA	NA
HS1BP3	NA	NA	0.431336120580334	4.93283432814269	0.753915697933048	0.463921432301991	0.999381634987826	-4.71691668756317	0.242166159927499	4.95158657096566	1.19553204517739	0.246469367364976	0.999904720550955	-4.57210756065118	NA	NA	NA	NA	NA	NA	NA	NA
HS2ST1	NA	NA	-0.350923114268157	4.12768512111021	-0.493934428982054	0.629337126787398	0.999381634987826	-4.73505926904049	0.0204873328704667	4.51755067949581	0.0693683111695863	0.945415446479543	0.999904720550955	-4.66723388075823	NA	NA	NA	NA	NA	NA	NA	NA
HS3ST1	NA	NA	-0.26779230661402	-0.200422500722193	-0.165696460734845	0.87086567802055	0.999381634987826	-4.62333350871658	-0.340915475276213	-0.388780060506341	-0.493701712203981	0.627129610536495	0.999904720550955	-4.60354537492448	NA	NA	NA	NA	NA	NA	NA	NA
HS6ST1	NA	NA	0.47527505067991	4.69676745686898	0.967265000954114	0.350518414138855	0.999381634987826	-4.64332230316963	-0.153942951130094	5.35779914275001	-0.35215439830517	0.728566884196901	0.999904720550955	-4.66235629853079	NA	NA	NA	NA	NA	NA	NA	NA
HSBP1	NA	NA	-0.384832434195369	4.02169654633479	-0.87130163494468	0.39890650156276	0.999381634987826	-4.6575174913916	-0.0890515290575098	4.97711095401483	-0.358744597024441	0.723709526555529	0.999904720550955	-4.66118688247486	NA	NA	NA	NA	NA	NA	NA	NA
HSBP1L1	NA	NA	NA	NA	NA	NA	NA	NA	-0.352103790590552	0.472751924094453	-0.559858372443069	0.582064135596229	0.999904720550955	-4.60748105261805	NA	NA	NA	NA	NA	NA	NA	NA
HSCB	NA	NA	1.45132365183254	2.54870679466166	0.858201228394433	0.405846351305205	0.999381634987826	-4.61991636965745	0.015629193435961	3.9075196634374	0.0670863017050816	0.947208234189723	0.999904720550955	-4.6600987401503	NA	NA	NA	NA	NA	NA	NA	NA
HSD11B1	NA	NA	-3.08774170265607	3.22365121847671	-1.32680861213239	0.206703323710815	0.999381634987826	-4.53912612820945	-0.914682431616354	5.84857939294122	-0.917351960271285	0.370363778742298	0.999904720550955	-4.61051688070042	NA	NA	NA	NA	NA	NA	NA	NA
HSD11B2	NA	NA	0.212654056431298	3.23526543195668	0.292288555690554	0.774535304282222	0.999381634987826	-4.70524261054659	0.289635582496415	2.61985695942387	0.538925134944624	0.596146657858052	0.999904720550955	-4.62662222087176	NA	NA	NA	NA	NA	NA	NA	NA
HSD17B12	NA	NA	0.787241170027376	6.26200470829919	0.922239187697489	0.372684879026455	0.999381634987826	-4.68872083061209	-0.42959326392375	7.77914314762032	-0.489085015242889	0.630334254396534	0.999904720550955	-4.64470819195131	NA	NA	NA	NA	NA	NA	NA	NA
HSD17B2	NA	NA	-0.0567474830814722	0.423198201117371	-0.0302748491037397	0.976293414439687	0.999381634987826	-4.6297529904437	-0.330593449546873	1.88424262133279	-0.38426701490828	0.70501282037691	0.999904720550955	-4.62362440927095	NA	NA	NA	NA	NA	NA	NA	NA
HSD17B4	NA	NA	0.24081497395442	8.08970777397811	0.466711024330091	0.648191728993031	0.999381634987826	-4.84007491170374	-0.318322952403521	8.14904927317026	-1.39596019446862	0.178695851829849	0.999904720550955	-4.54779968187377	NA	NA	NA	NA	NA	NA	NA	NA
HSD17B7	NA	NA	NA	NA	NA	NA	NA	NA	1.15309837913897	-1.21190752583186	1.50815170555312	0.147831355405612	0.999904720550955	-4.58769998027258	NA	NA	NA	NA	NA	NA	NA	NA
HSD17B8	NA	NA	2.00523930924395	3.13670846686218	1.10026658621072	0.290558234316095	0.999381634987826	-4.58614069090321	0.350216109045694	4.67619054465981	1.14981145759178	0.264374191552036	0.999904720550955	-4.57923784585949	NA	NA	NA	NA	NA	NA	NA	NA
HSD3B7	NA	NA	0.70874050883667	5.40473086400595	0.557376911539732	0.586445676841181	0.999381634987826	-4.78581207214936	0.226320930371968	5.30182519223387	0.266243181683106	0.792896493871817	0.999904720550955	-4.6662594927794	NA	NA	NA	NA	NA	NA	NA	NA
HSDL1	NA	NA	-0.640485107451992	2.31492580233969	-0.784224527955554	0.446528547185583	0.999381634987826	-4.62384262668947	-0.178362803321618	2.06687278148312	-0.373077606355022	0.713186910159335	0.999904720550955	-4.62631864585093	NA	NA	NA	NA	NA	NA	NA	NA
HSDL2	NA	NA	-0.847723638907093	5.5450803561232	-1.21898490205775	0.243840732894843	0.999381634987826	-4.55791657724462	-0.0178081167291819	6.14124172788872	-0.0841668318666369	0.933797139773252	0.999904720550955	-4.6692537049923	NA	NA	NA	NA	NA	NA	NA	NA
