Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	E_FC_08	E_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
A1CF	NA	NA	0.645613723425394	6.90756954219365	2.25442932263575	0.0414667511300849	0.832951806593683	-3.8000673833786	-0.0736370609299701	7.08335749285019	-0.449706170091996	0.657969374132117	0.987069925746735	-4.72121946566017	NA	NA	NA	NA	NA	NA	NA	NA
AAAS	NA	NA	0.374927903950001	1.99782370527604	0.664180676543439	0.517822588742362	0.909545760256286	-5.09278304922965	0.406450088537132	1.90092673391067	1.47311116474119	0.156962738751895	0.987069925746735	-4.52237382186369	NA	NA	NA	NA	NA	NA	NA	NA
AACS	NA	NA	-1.5717238883498	1.48568488006528	-1.20305089415712	0.249748651154055	0.846308390082916	-4.59394031101083	-0.180022544243194	1.82570673975414	-0.501740847450632	0.621567429665368	0.987069925746735	-4.64361617572354	NA	NA	NA	NA	NA	NA	NA	NA
AADAT	NA	NA	0.369179368441903	4.07969658088396	0.644684362618187	0.529996757586236	0.91144174715766	-5.5332315656591	-0.129987929768733	4.84599427577422	-0.885257419885478	0.386994994953201	0.987069925746735	-4.64653168805628	NA	NA	NA	NA	NA	NA	NA	NA
AAGAB	NA	NA	0.451201940793463	5.98387981966436	1.24089752298849	0.235895517136799	0.846308390082916	-5.16955067428775	0.0477968395488473	6.23410847616733	0.266681032656168	0.792564287048785	0.99100007980372	-4.7458706355176	NA	NA	NA	NA	NA	NA	NA	NA
AAK1	NA	NA	0.129933383531807	5.95234579282827	0.548233277223568	0.592533653065683	0.923278804227102	-5.73023085479247	0.0636229718169989	5.0272696634352	0.347998428524794	0.731636153005916	0.990733120508838	-4.74032355462389	NA	NA	NA	NA	NA	NA	NA	NA
AAMP	NA	NA	0.487043541752628	3.89014159872805	1.05383559268203	0.310560295551228	0.86328856987889	-5.07829517012873	0.180510556906642	3.78893208399525	1.14995964964717	0.264314630588372	0.987069925746735	-4.57497890837308	NA	NA	NA	NA	NA	NA	NA	NA
AANAT	NA	NA	-0.978748341908233	0.698321877195886	-0.766658789757706	0.456557924211728	0.898740336752392	-4.86352468744102	0.0399148614256322	2.04768532685803	0.138682873555059	0.891148248424877	0.992257226961907	-4.67522341723659	NA	NA	NA	NA	NA	NA	NA	NA
AAR2	NA	NA	-0.411145472697069	1.72164307596177	-0.591341048351185	0.564118957260491	0.916038540846341	-5.02828689682515	0.157316917691511	2.29556700671835	0.849872854307664	0.405892555884367	0.987069925746735	-4.62689508756403	NA	NA	NA	NA	NA	NA	NA	NA
AARS1	NA	NA	0.620974106803865	6.89439716814513	1.51916624178398	0.151920706457507	0.834153720013405	-4.86668940627187	0.141576762981891	6.6500785288459	0.627511858856973	0.537732444636398	0.987069925746735	-4.69725759316697	NA	NA	NA	NA	NA	NA	NA	NA
