Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
LOC116511158	6.28211481653559	2.18498884095371	5.83504111923815	5.12760589659006e-05	0.345903183757898	-4.09083030904137
LOC116504477	8.3767303441365	-1.39749675118576	5.8161300004205	5.2943014273804e-05	0.345903183757898	-4.3658660584444
LOC116503880	5.28706336160342	1.06061294213454	5.26846492059957	0.000136620459506002	0.595073181454978	-4.21631043176504
LOC116503347	-3.93748902103684	8.67078248741776	-5.01137205598108	0.000216226538319592	0.706358044055529	-2.42758426409646
GATM	7.43278621374454	2.75323915028922	4.597535571724	0.00046096719755626	0.999381634987826	-4.13193147546501
LOC116517129	5.33338504965859	0.33418199032065	4.53825819149254	0.000514644856874193	0.999381634987826	-4.33359968242466
LOC116506683	5.55556031253971	1.03545139164027	4.43458544897471	0.000624591678289683	0.999381634987826	-4.26752159541771
LOC116507951	7.59683135227031	-0.227298223158318	4.39269521705104	0.000675650230635615	0.999381634987826	-4.38023385856421
LOC116511381	8.90957116729565	1.05559843796966	4.32048154379889	0.000774007574792424	0.999381634987826	-4.32061509883845
LOC116523628	8.51278464915109	0.168290464651784	4.10091113554153	0.00117391735870026	0.999381634987826	-4.37609355923138
CD74	-2.51149544074824	6.54836087270879	-4.06282793317155	0.00126245722538331	0.999381634987826	-2.90904946449463
LOC116515692	-8.31702882805945	-1.42164702369706	-4.0505914682451	0.00129233573663789	0.999381634987826	-4.43362489105519
GLRX	-5.60776875460308	0.962256312196609	-3.88537935525648	0.0017744860082388	0.999381634987826	-4.32730733175323
LOC116520556	-6.53502629791272	-0.414774400352588	-3.78860287857593	0.00213873486490715	0.999381634987826	-4.41757454746861
LOC116512071	3.91775176052495	0.661120258309328	3.6868899266552	0.00260416988320411	0.999381634987826	-4.36243595869872
TAP2	-2.57190921100962	3.82732868401636	-3.56251952316103	0.00331567816863995	0.999381634987826	-3.83428056519569
LOC116524057	-5.7363885293729	-1.0026534939353	-3.54995394819268	0.00339773011929095	0.999381634987826	-4.44455208617635
ARHGEF12	1.68025246819331	4.81086830915712	3.52711206188147	0.00355218064063882	0.999381634987826	-3.52545232136299
LOC116507099	-3.12117460790321	7.1302295256369	-3.51273919851232	0.00365298364404762	0.999381634987826	-3.16418430128012
LOC116507072	-5.81369600691201	1.74472763352002	-3.48871507630118	0.00382796814820076	0.999381634987826	-4.27498171054213
LOC116520136	-6.70319819665039	3.96769861281288	-3.45629075551889	0.0040776302437885	0.999381634987826	-3.818181376639
PLBD1	-5.86616353434088	-1.23189773687849	-3.45305149211222	0.00410345728574305	0.999381634987826	-4.45563861400736
PSME4	2.23093633585158	3.84172261567463	3.44041159075332	0.00420582361794089	0.999381634987826	-3.9013790267145
TGM1	4.33389530201632	0.614449736775192	3.4234796537946	0.00434699377385675	0.999381634987826	-4.37564819077059
PNPLA2	1.7801970165857	7.46476012961961	3.41182139039717	0.00444695961446918	0.999381634987826	-3.230823887474
JPT2	1.41414281617222	5.62588126296651	3.40319388171976	0.00452242493167837	0.999381634987826	-3.35472514067397
LOC116519657	-1.68885984271228	4.10504678543493	-3.37563493591779	0.00477222615380589	0.999381634987826	-3.68390532929511
LOC116503884	3.87097651815908	1.95641513465938	3.36243453792508	0.00489674719738517	0.999381634987826	-4.30250256547988
LOC116506258	4.72967007334381	0.669383214572421	3.3259971122651	0.00525767221911465	0.999381634987826	-4.3956460783862
NUP153	8.90406104750729	-0.455241937728754	3.30178763937468	0.00551212435499221	0.999381634987826	-4.44812418232629
LOC116520843	2.74996681962255	6.52805484451272	3.29394146240372	0.00559721304098618	0.999381634987826	-3.3478689461645
GLI2	-2.94456772177984	3.46071229719428	-3.2785074794735	0.0057684498940626	0.999381634987826	-3.93689460105761
PCSK5	1.38807827805732	6.56841029792792	3.26096473293056	0.00596946525914898	0.999381634987826	-3.34065476469033
CNNM2	3.90234560840769	-0.164893363665709	3.26094634002697	0.00596967965548826	0.999381634987826	-4.43105776535959
LOC116520141	-6.01047165194937	2.55872191002469	-3.21443539814928	0.00653724156853913	0.999381634987826	-4.25968448493412
LOC116507071	-7.97688405634803	-0.194295176585819	-3.20686464233221	0.00663460193373971	0.999381634987826	-4.43546654404343
LOC116512555	-5.7329946003168	1.99593980294476	-3.19542600317352	0.00678445829837302	0.999381634987826	-4.30111049412478
IL18BP	-6.4543045666445	-0.706966336507175	-3.18106400801782	0.00697740857903272	0.999381634987826	-4.46252964749669
LOC116512183	-3.01055950446442	2.10300574731012	-3.17446982101792	0.00706782554543187	0.999381634987826	-4.28791542823238
TMSB4X	-1.39746079781024	6.4622708342191	-3.16418662456009	0.00721116335089347	0.999381634987826	-3.40067832485876
OSBPL6	3.90224538460712	1.60870862969985	3.15296099092837	0.00737094978593033	0.999381634987826	-4.34455412781688
HSP90AA1	-4.27325951923236	9.52108089924136	-3.1341541512654	0.00764659580782446	0.999381634987826	-3.46318586034068
ADGRL1	1.08419199086796	8.80146090110591	3.12587699293416	0.0077711435573101	0.999381634987826	-3.39554044496262
FAM71D	-4.59572642316662	-0.456315052808185	-3.12024293434717	0.00785707366362475	0.999381634987826	-4.44904868398407
LOC116520682	1.82190455953619	6.97897855637954	3.1174353934734	0.00790024650366617	0.999381634987826	-3.4102555633829
TMEM201	-1.89590493928142	3.39376044931106	-3.11431441347475	0.00794851645464821	0.999381634987826	-3.97981211398288
LOC116505078	-7.23811990640198	-2.16365957876218	-3.10633119202585	0.00807332704018668	0.999381634987826	-4.48938759151279
MYD88	5.17232846736962	0.205197214868975	3.09989314641565	0.00817539906189982	0.999381634987826	-4.434983358264
