Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	E_FC_08	E_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
CLIC1	NA	NA	0.102702150645655	5.51975108184079	0.358816803123522	0.724692889668308	0.93428256920804	-6.47296689204966	0.0891644293780098	4.8882004545226	1.18352566730648	0.249656634513784	0.987533224507549	-5.74977193792268	NA	NA	NA	NA	NA	NA	NA	NA
CLIC2	NA	NA	0.0793094165720909	3.47947809217903	0.243699872683667	0.810738666648553	0.955227342924917	-6.1392898859721	-0.324616753034209	2.3872004550806	-1.29650561798242	0.208688043223864	0.977007808905936	-5.32757699465419	NA	NA	NA	NA	NA	NA	NA	NA
CLIC3	NA	NA	-0.321541279056572	0.148093011139474	-0.268695048467504	0.791795720395572	0.951255308344348	-5.42457742662557	0.281476882874237	1.40205360102513	0.374154113932762	0.711992616893198	0.995089477239615	-5.87687360410785	NA	NA	NA	NA	NA	NA	NA	NA
CLIC4	NA	NA	-0.791357758832227	2.47458885182393	-1.0874230010859	0.293879970970114	0.785142011994781	-5.26903661172578	0.114667682368031	2.73464620228126	0.537460764427916	0.596526666300981	0.995089477239615	-6.05079445298917	NA	NA	NA	NA	NA	NA	NA	NA
CLIC5	NA	NA	NA	NA	NA	NA	NA	NA	-0.161120526900196	-0.767492544758152	-0.491179874014	0.628327783447851	0.995089477239615	-5.3475825521701	NA	NA	NA	NA	NA	NA	NA	NA
CLINT1	NA	NA	-0.183106044886718	5.14171604975455	-0.950709303045244	0.356701537416397	0.805458589041156	-6.03363093809286	-0.0131288666547373	4.96912100506389	-0.145830582568971	0.88542797368552	0.995833667942703	-6.43484856554144	NA	NA	NA	NA	NA	NA	NA	NA
CLIP1	NA	NA	0.0200225798270344	5.43692626382177	0.0658732260924475	0.948341805853573	0.989458829214998	-6.52730258140254	-0.0554570232224094	5.68448333742178	-0.460798032027082	0.649619068838149	0.995089477239615	-6.35208958852792	NA	NA	NA	NA	NA	NA	NA	NA
CLIP2	NA	NA	-0.194570220266993	1.7072195082653	-0.427971666492309	0.674704704206002	0.920673179809924	-5.60646930634963	0.000309320730187856	1.03441978941889	0.00147701374218814	0.998835275641736	0.999906538776209	-5.87531777421634	NA	NA	NA	NA	NA	NA	NA	NA
CLIP4	NA	NA	-2.20725334026501	1.62529462366598	-2.731187547827	0.0153741620476025	0.682223222198373	-2.88622417709308	-0.248974997021858	2.16486218488652	-0.608934375616968	0.549015352066455	0.995089477239615	-5.9109664431835	NA	NA	NA	NA	NA	NA	NA	NA
CLK2	NA	NA	-0.176001406513703	2.63922965023288	-0.507593619601539	0.619061410256612	0.90264932230316	-5.79470963953933	0.0793215352224954	2.43592574176017	0.532918064677654	0.599613168963526	0.995089477239615	-6.00162026968178	NA	NA	NA	NA	NA	NA	NA	NA
CLK4	NA	NA	-0.48676717825805	3.32025256095556	-1.27666446758518	0.220979323168378	0.747774471912555	-5.31216652658128	-0.139732707589819	4.12200312031302	-0.593597374575237	0.559040115556074	0.995089477239615	-6.2083161722431	NA	NA	NA	NA	NA	NA	NA	NA
CLMN	NA	NA	-0.116386850082033	6.71694776100267	-0.632336623619555	0.536611884644809	0.872670503628341	-6.40660632717314	-0.00958948601585785	6.45002514216258	-0.0623362483730641	0.950876979776395	0.997708260154435	-6.44847056336407	NA	NA	NA	NA	NA	NA	NA	NA
CLMP	NA	NA	-1.04226460385852	-0.363393444911061	-1.22791003601205	0.238252438559067	0.75614503378274	-4.79087680392278	0.0350758403239783	-0.781724663352876	0.101594294658211	0.920030094743478	0.996827172267668	-5.441038167728	NA	NA	NA	NA	NA	NA	NA	NA
CLN3	NA	NA	-0.437235659328975	2.58963167470127	-0.652310320397051	0.523994071855515	0.86913309684387	-5.66720912426389	-0.0545363314265539	3.86860616731109	-0.278608288087048	0.783235405224616	0.995089477239615	-6.32029617148748	NA	NA	NA	NA	NA	NA	NA	NA
CLN5	NA	NA	-0.305326439061394	4.23250998678859	-1.09402321815705	0.291066763000827	0.783612657591486	-5.7404801927377	0.127970481186769	4.29995267539518	0.818468464854929	0.422162723913948	0.987856937678208	-6.06591772707644	NA	NA	NA	NA	NA	NA	NA	NA
CLN6	NA	NA	0.135619895429206	4.05966109532331	0.483155796019147	0.635906155247987	0.908328129714194	-6.19715096824146	0.067660941390157	4.62298858758746	0.64580625343113	0.525309658019193	0.995089477239615	-6.21586195916595	NA	NA	NA	NA	NA	NA	NA	NA
CLN8	NA	NA	-0.400690006774872	3.99091584847532	-1.03180763684548	0.318384042581014	0.793696373893279	-5.75039113878102	0.00929299616880375	4.27400705804269	0.0481228517179169	0.962067219810957	0.997708260154435	-6.39880170671745	NA	NA	NA	NA	NA	NA	NA	NA
CLNS1A	NA	NA	-0.121514562138585	4.96368140980399	-0.508988707708363	0.618106286748784	0.90244745327515	-6.3378335634498	0.0379661430980383	5.12414494272486	0.418161641486737	0.680019449594375	0.995089477239615	-6.36239188394832	NA	NA	NA	NA	NA	NA	NA	NA
CLOCK	NA	NA	-0.52852841561915	2.06626140128382	-0.81348419628304	0.428564631738713	0.835374971185248	-5.44284936151153	-0.187721064362917	2.82365475763248	-0.448888184548599	0.658051149380206	0.995089477239615	-6.11004095867178	NA	NA	NA	NA	NA	NA	NA	NA
CLP1	NA	NA	0.038611437443659	3.37205968602408	0.138088434409109	0.891992634816737	0.977218535844421	-6.1402430407754	0.0521269277933465	3.28843660314576	0.580202799161846	0.567872552467025	0.995089477239615	-6.1144271341361	NA	NA	NA	NA	NA	NA	NA	NA
CLPB	NA	NA	-0.519148094670996	4.16257060491252	-1.10808400474188	0.285140266008791	0.779898904158255	-5.71359920835694	-0.130055866978624	4.26325780065499	-1.15282348363215	0.261771143456053	0.987533224507549	-5.74303725501147	NA	NA	NA	NA	NA	NA	NA	NA
CLPP	NA	NA	0.0464904316056969	3.89896983849717	0.17102310168099	0.866473131106493	0.969731910930683	-6.26550451224576	-0.205888208242969	3.89897981196342	-1.331539685486	0.197102870014381	0.977007808905936	-5.49841188310373	NA	NA	NA	NA	NA	NA	NA	NA
CLPTM1	NA	NA	0.215522605969765	5.79730557945216	0.711453437549375	0.487634527707616	0.857062816126529	-6.3044140321193	0.276814786850882	5.14381295495703	2.70293298595983	0.0132284577692655	0.649689637185238	-3.25609157977983	NA	NA	NA	NA	NA	NA	NA	NA
CLPTM1L	NA	NA	-1.94670243489793	2.07979530129848	-2.97404173326121	0.00939365455670603	0.664426833254624	-2.48966811838796	-0.109268544577599	3.76727929110825	-0.857243418710826	0.40086379990444	0.987533224507549	-5.98127754550999	NA	NA	NA	NA	NA	NA	NA	NA
CLPX	NA	NA	-0.0311111120985856	7.5696417194306	-0.19093365566393	0.8511175374176	0.965442945059965	-6.61533324329475	-0.0731682657105095	6.98829040306001	-0.636738144186674	0.531087320704928	0.995089477239615	-6.23212241692887	NA	NA	NA	NA	NA	NA	NA	NA
CLRN2	NA	NA	NA	NA	NA	NA	NA	NA	0.388123235643262	-1.43912920793599	0.807828919973189	0.428129247062993	0.989431845337628	-5.03143417310457	NA	NA	NA	NA	NA	NA	NA	NA
CLRN3	NA	NA	0.12634302101263	-0.155943724377347	0.110273411424302	0.913642817380145	0.98133867403467	-5.41559805492837	-0.126550575493249	0.771866716995934	-0.258097760143594	0.798811676100101	0.995089477239615	-5.78961054881491	NA	NA	NA	NA	NA	NA	NA	NA
CLSPN	NA	NA	NA	NA	NA	NA	NA	NA	0.62930906078105	0.796483870774916	1.31014852849398	0.204115115898899	0.977007808905936	-5.03430850079583	NA	NA	NA	NA	NA	NA	NA	NA
CLSTN1	NA	NA	-0.0507792005779271	5.38079456055555	-0.169030628067712	0.868012955586251	0.969913385466427	-6.50801495886175	0.0410060313922225	5.34943776088265	0.345152474461303	0.73336872147345	0.995089477239615	-6.39625774649208	NA	NA	NA	NA	NA	NA	NA	NA
CLSTN3	NA	NA	-0.940961576937311	-0.46921655283669	-1.03322380138887	0.317742267507183	0.793696373893279	-4.95232340287847	0.299415644663746	1.20262517960513	1.12493879715824	0.273146379693945	0.987533224507549	-5.31095538985197	NA	NA	NA	NA	NA	NA	NA	NA
CLTA	NA	NA	0.179854154929229	4.77934032461928	0.674769952564796	0.510008207941053	0.863027874249685	-6.21644131389223	0.0563204209581896	5.33705881623695	0.399728505814673	0.693341153310486	0.995089477239615	-6.3753504492833	NA	NA	NA	NA	NA	NA	NA	NA
CLTB	NA	NA	0.0848875927815511	5.08714238750277	0.339594730109177	0.738832625047755	0.938135687426133	-6.43255274169889	-0.0937116846745925	5.0894254789787	-0.770249241892977	0.449620853466246	0.990737828833882	-6.15157674859474	NA	NA	NA	NA	NA	NA	NA	NA
CLTC	NA	NA	0.458886728635028	8.37341790868801	2.86438388016787	0.0117429155669377	0.671541378578221	-3.21923359542096	0.277796393378297	7.61770162507515	1.84865030433277	0.0784548825220291	0.92133472516527	-4.80245605247939	NA	NA	NA	NA	NA	NA	NA	NA
CLTCL1	NA	NA	-1.1548838139224	3.50867562710847	-1.89461111206432	0.0774306912493206	0.713823010029729	-4.45764477058488	-0.0244880146622273	1.80355711548825	-0.097193262140577	0.923482704312569	0.996835120833319	-6.02078265980718	NA	NA	NA	NA	NA	NA	NA	NA
CLU	NA	NA	0.102672984686278	7.75155640412587	0.518248011515208	0.61178513494363	0.899719190409882	-6.49738283988618	0.137677207904919	7.5810554454389	0.877403690424109	0.390067840677031	0.987533224507549	-6.03080567318463	NA	NA	NA	NA	NA	NA	NA	NA
CLUAP1	NA	NA	-1.72416594503637	1.76145371457957	-2.32461288702683	0.0344154906378481	0.682223222198373	-3.5385089390892	0.0407043583771078	2.25419102809119	0.273483472436849	0.787118901488787	0.995089477239615	-6.07268556974658	NA	NA	NA	NA	NA	NA	NA	NA
CLUH	NA	NA	0.135590984220393	8.41570011187009	0.688507347241284	0.501560837501004	0.860691241962869	-6.39533673552521	0.0703572380836226	7.36379387059575	0.504253266031292	0.61926566577321	0.995089477239615	-6.29541299695275	NA	NA	NA	NA	NA	NA	NA	NA
CLVS1	NA	NA	-0.784221389636026	3.96123734383018	-2.16926344242317	0.0464044115783997	0.683614933590697	-4.16496778772866	-0.408071086215473	4.17854687183165	-1.18949258835707	0.247351668862127	0.987533224507549	-5.69383327285621	NA	NA	NA	NA	NA	NA	NA	NA
CLYBL	NA	NA	-0.00484613657559185	3.37196717224885	-0.013736585839084	0.989219739455997	0.997137806440092	-6.13227041715617	0.273823199311763	3.64408761922185	2.04053966663275	0.0538996780477721	0.885049649624306	-4.4077775227855	NA	NA	NA	NA	NA	NA	NA	NA
CMC1	NA	NA	-0.947210549033952	2.44035933176395	-2.10443745504938	0.0524712789140922	0.687008586004782	-3.95883151188319	0.272050549857711	3.77697489678524	1.24153635704357	0.227921525318525	0.977164761055687	-5.5924649436038	NA	NA	NA	NA	NA	NA	NA	NA
CMC2	NA	NA	0.060884514076613	3.86202373832823	0.218044444115132	0.830309725480689	0.960955847350313	-6.25217037905204	0.0198906930406046	4.03913129447401	0.170896684024658	0.865919846431122	0.995210937660398	-6.3628966622957	NA	NA	NA	NA	NA	NA	NA	NA
CMC4	NA	NA	-1.06401382290891	0.443590814398671	-1.40587425843508	0.179976502806436	0.737920603128867	-4.67637453880989	-0.112749077147886	0.748535497400185	-0.763844631196834	0.453348043021333	0.990737828833882	-5.54158432305296	NA	NA	NA	NA	NA	NA	NA	NA
CMIP	NA	NA	0.0130367369097266	5.83801356486738	0.0545922204826801	0.957178108462302	0.991918737096805	-6.56370520384266	-0.0402483188074818	5.65310318474975	-0.30027100233428	0.76688477738159	0.995089477239615	-6.41406781801699	NA	NA	NA	NA	NA	NA	NA	NA
CMKLR1	NA	NA	-0.493894927701965	1.83557998565616	-0.849709833136605	0.408738905764843	0.828831670023153	-5.38124693076872	-0.495448331956412	0.840630616943256	-1.22707004556633	0.233201894718324	0.980251249172777	-5.1365913465598	NA	NA	NA	NA	NA	NA	NA	NA
CMPK1	NA	NA	-1.02803062603781	2.35211534276948	-1.44422490021691	0.169076451413496	0.734886743799615	-4.84825489537454	-0.0250706958138371	4.20852181044503	-0.160838673543904	0.873737890021093	0.995469609512304	-6.380912382611	NA	NA	NA	NA	NA	NA	NA	NA
CMPK2	NA	NA	0.606463709355579	2.87641910667093	1.59663095866275	0.131031214741351	0.724382223341083	-4.83389628140478	-0.859255769138372	1.9038580377982	-1.12720660590044	0.272207918565933	0.987533224507549	-5.43066060318252	NA	NA	NA	NA	NA	NA	NA	NA
CMSS1	NA	NA	-1.14194287633592	-0.558625817642537	-1.00949024858124	0.328621380554363	0.796628065795918	-4.963533372599	-0.116390785216038	1.37937532194302	-0.678709668681776	0.504638281857325	0.995089477239615	-5.72132542372507	NA	NA	NA	NA	NA	NA	NA	NA
CMTM3	NA	NA	NA	NA	NA	NA	NA	NA	0.305096150639351	0.133330251466315	1.17867912794419	0.251540614579688	0.987533224507549	-5.05207512167411	NA	NA	NA	NA	NA	NA	NA	NA
CMTM4	NA	NA	-1.46698293697581	0.619460811011281	-1.92498340287883	0.0732539198667057	0.713817180287022	-4.05682064777876	-0.0390685278818643	0.689979684066486	-0.167030642336828	0.868923284941516	0.995210937660398	-5.79044600253472	NA	NA	NA	NA	NA	NA	NA	NA
CMTM7	NA	NA	-1.12378386587743	-0.229364426772767	-1.2814332930464	0.219344169479758	0.747774471912555	-4.74946883478462	0.151832105054061	0.789333369063083	0.886092556582442	0.38547382948486	0.987533224507549	-5.45554573430759	NA	NA	NA	NA	NA	NA	NA	NA
CMTM8	NA	NA	NA	NA	NA	NA	NA	NA	0.202862628005005	0.00630651301078264	0.337915425395018	0.738738447506468	0.995089477239615	-5.59184632104352	NA	NA	NA	NA	NA	NA	NA	NA
CMTR1	NA	NA	-0.11642906194936	3.85575554703857	-0.348633603580518	0.732171142845839	0.935315612619366	-6.20272381988437	-0.0921495256549729	4.54375282527898	-0.532403601692524	0.599963205022274	0.995089477239615	-6.27791718367757	NA	NA	NA	NA	NA	NA	NA	NA
CMTR2	NA	NA	0.0292097473621475	3.04498618873686	0.0800881226295392	0.937217523321091	0.985348175125063	-6.04956172693122	0.0107278815662846	2.20950356632106	0.0727539139021659	0.942681582714632	0.997708260154435	-6.09916578654234	NA	NA	NA	NA	NA	NA	NA	NA
CNBP	NA	NA	0.0188818170337175	7.55522758920206	0.0978916318348456	0.923304173718728	0.982543106964803	-6.62940829282217	0.111035525813021	7.41796811607421	0.702346641258877	0.490076518417064	0.995089477239615	-6.1736890695308	NA	NA	NA	NA	NA	NA	NA	NA
CNDP1	NA	NA	-1.56561697515379	0.273544860846218	-1.61360847672761	0.12728252444421	0.722816491487394	-4.42768784709265	0.09190798071254	2.06571233017674	0.28902612200268	0.775358872009847	0.995089477239615	-6.03320485964213	NA	NA	NA	NA	NA	NA	NA	NA
CNDP2	NA	NA	0.078928511333257	6.86767135095208	0.361854076097425	0.722467952918786	0.933997430484523	-6.55150134372159	0.146403342072212	6.52359280465222	1.14195487114854	0.266162489454927	0.987533224507549	-5.80296177568666	NA	NA	NA	NA	NA	NA	NA	NA
CNEP1R1	NA	NA	-0.45804766902908	-1.74375933435936	-0.444993465842328	0.662628357315067	0.91887559641685	-5.20176359933822	0.120440171336102	-0.552297134258802	0.406396865247981	0.688509879382571	0.995089477239615	-5.43143962319904	NA	NA	NA	NA	NA	NA	NA	NA
CNFN	NA	NA	0.0799909432848995	5.19047099411999	0.249555501543487	0.806289438434155	0.954674165641455	-6.47064295854348	0.19622922204863	5.58462882281648	0.797849383481991	0.433773203368963	0.989709723229901	-6.13900136472772	NA	NA	NA	NA	NA	NA	NA	NA
CNGA2	NA	NA	-0.0557931085242847	3.75291749300994	-0.138915037716282	0.891350503274712	0.977218535844421	-6.23152547743125	-0.248322434034124	3.64072222395442	-0.742959605107366	0.465631285999912	0.99391695072911	-6.05573122909586	NA	NA	NA	NA	NA	NA	NA	NA
CNGB1	NA	NA	NA	NA	NA	NA	NA	NA	0.0320364515219069	0.0560030219876635	0.0676902209500517	0.94666434775137	0.997708260154435	-5.65288993059732	NA	NA	NA	NA	NA	NA	NA	NA
CNIH1	NA	NA	-0.402312245568029	5.22355614993736	-1.05885394739468	0.306288474830273	0.790514167771188	-5.93531856961943	0.140596885619725	6.17058269894681	1.63994425829434	0.115719833625636	0.943909119553978	-5.1636494370998	NA	NA	NA	NA	NA	NA	NA	NA
CNIH4	NA	NA	-0.0508791247478895	5.06502828965336	-0.199576812872845	0.844470608715219	0.963644873293317	-6.46544658158775	-0.0765590579261737	5.36886915028779	-0.611097371391101	0.547609229755629	0.995089477239615	-6.26826401547273	NA	NA	NA	NA	NA	NA	NA	NA
CNKSR1	NA	NA	0.0763567418721269	5.15490577955272	0.293243380925115	0.773322270919252	0.948776473574743	-6.45383188676074	-0.109893386566855	4.99660913684255	-0.457506181695869	0.651944930103991	0.995089477239615	-6.34051654545155	NA	NA	NA	NA	NA	NA	NA	NA
CNKSR3	NA	NA	0.196580066031496	5.20861350583174	1.04036452080531	0.314520478075557	0.793696373893279	-5.96340673492675	-0.143930489345929	4.8841734368655	-0.947266552180203	0.354138729778577	0.987533224507549	-5.99342134314549	NA	NA	NA	NA	NA	NA	NA	NA
CNN1	NA	NA	0.458320178272293	4.25629644606239	0.57160006415762	0.575991735892019	0.888358630432401	-6.1944206742653	-0.307121802441893	2.60051839802427	-0.621546137245106	0.540843670791209	0.995089477239615	-5.98077471397856	NA	NA	NA	NA	NA	NA	NA	NA
CNN2	NA	NA	-0.447008343519687	1.4268029830592	-0.643302445732492	0.529663735820666	0.870545458794475	-5.44783234954021	0.124793171137244	0.356471848448666	0.511960726365922	0.613951854943657	0.995089477239615	-5.60598169010038	NA	NA	NA	NA	NA	NA	NA	NA
CNN3	NA	NA	0.667350264467	5.98162458935308	2.51676544551521	0.0236020530246761	0.682223222198373	-3.82348441575265	0.0714354792059035	6.45878122733179	0.507353454167569	0.617125693291658	0.995089477239615	-6.31957862662223	NA	NA	NA	NA	NA	NA	NA	NA
CNNM2	NA	NA	-0.952958230152751	-0.164893363665709	-1.05744038449722	0.306912230790296	0.790514167771188	-4.95766034188802	0.281589799407856	0.781365490846229	0.667822390756078	0.51142692610749	0.995089477239615	-5.60849510849003	NA	NA	NA	NA	NA	NA	NA	NA
CNNM3	NA	NA	-0.219798134893992	5.76956314532455	-0.800156766803657	0.436011301631531	0.83750598531149	-6.22920500290613	-0.0394845479361026	5.10742976440965	-0.293391361602651	0.772065773551482	0.995089477239615	-6.40698513613946	NA	NA	NA	NA	NA	NA	NA	NA
CNNM4	NA	NA	-0.389288376995075	1.82000974948526	-0.882622217666729	0.391256319687026	0.81894795823443	-5.35482391315854	-0.120478015319003	1.51995817529681	-0.593870173146429	0.558860976208672	0.995089477239615	-5.79957336132805	NA	NA	NA	NA	NA	NA	NA	NA
CNOT1	NA	NA	0.107029666424789	7.63083253831627	0.559926509047157	0.583729884900111	0.890013879546993	-6.47306182009815	-0.0603190026762235	6.76445677029134	-0.669433648757496	0.510419030495641	0.995089477239615	-6.21696124839405	NA	NA	NA	NA	NA	NA	NA	NA
CNOT10	NA	NA	-0.985709175854274	2.80940065312004	-1.50703430571642	0.152407049015316	0.731884419711765	-4.85145198328173	0.0768282404365448	4.00863237227599	0.320283897747272	0.751877443130995	0.995089477239615	-6.32226763883378	NA	NA	NA	NA	NA	NA	NA	NA
CNOT11	NA	NA	0.106932496907436	4.08833121153819	0.48602396001328	0.633918127959981	0.907681345036058	-6.20642100083695	-0.0870917054213214	4.6616713435628	-1.08756352890993	0.288955423592179	0.987533224507549	-5.84258011294748	NA	NA	NA	NA	NA	NA	NA	NA
CNOT2	NA	NA	-0.24983833283224	4.82267566511144	-1.01998714973145	0.323777315038809	0.794793674747315	-5.91991174466535	0.0131196057894565	4.62210737146951	0.161165898188257	0.873483327197978	0.995469609512304	-6.41336453008092	NA	NA	NA	NA	NA	NA	NA	NA
CNOT3	NA	NA	0.0303533666347571	4.53094008040324	0.105272877481412	0.917543072145974	0.981641508262444	-6.39963043035214	-0.0178148411822754	4.35514069040798	-0.140551006567708	0.88954684284347	0.995833667942703	-6.39673138087003	NA	NA	NA	NA	NA	NA	NA	NA
CNOT4	NA	NA	-0.099106538293773	4.43801431065147	-0.431099023318948	0.672478897399988	0.920576411682917	-6.28965539368205	0.112033406927442	3.32508147553645	1.07085416907966	0.296233168586599	0.987533224507549	-5.72396545037118	NA	NA	NA	NA	NA	NA	NA	NA
CNOT6	NA	NA	-0.234704656960391	5.07428999510636	-0.780430322659375	0.447183194367371	0.843195209350424	-6.17121591346471	-0.0801655870302955	5.24939799874212	-0.406910409135596	0.688138374185892	0.995089477239615	-6.370718102113	NA	NA	NA	NA	NA	NA	NA	NA
CNOT6L	NA	NA	0.0391550941731671	6.18733631152703	0.201059314470743	0.843331716403175	0.963399909555365	-6.56802548172274	-0.194680990408519	5.95000279162988	-0.957060071975604	0.34928666890771	0.987533224507549	-6.00056856563517	NA	NA	NA	NA	NA	NA	NA	NA
CNOT7	NA	NA	-0.395424448710818	2.86957692235054	-0.902933480416664	0.38072030734634	0.816036765842774	-5.57334877419913	-0.0375367917069007	3.11315766707432	-0.347265155357778	0.731803779009775	0.995089477239615	-6.1965923557307	NA	NA	NA	NA	NA	NA	NA	NA
CNOT8	NA	NA	-0.282151363737001	5.07449317330201	-1.36631771870064	0.191814947912893	0.741718575124302	-5.56606552494819	-0.143896657461502	5.4939908916448	-1.77136829364751	0.0908246487948723	0.930305442259096	-4.96628261543756	NA	NA	NA	NA	NA	NA	NA	NA
CNOT9	NA	NA	0.0103522099223232	5.48458085167646	0.0565560620826246	0.95563939958252	0.991344003695013	-6.53275347005798	0.108244305383075	4.93215407307974	1.14901500150794	0.263303775664322	0.987533224507549	-5.79029759042505	NA	NA	NA	NA	NA	NA	NA	NA
CNP	NA	NA	0.898025066373672	5.56066308306375	2.96708672404773	0.00952789232964567	0.664426833254624	-2.94336782528694	-0.0706866636643326	6.8580968071675	-0.37379371482505	0.712256814985646	0.995089477239615	-6.36972921449538	NA	NA	NA	NA	NA	NA	NA	NA
CNPPD1	NA	NA	0.0998717007952958	6.97912029892321	0.512884224007622	0.615443054099098	0.901980351328868	-6.48678744460998	0.0395397868012957	6.27343449576937	0.28982145540596	0.774758554700144	0.995089477239615	-6.41097428489923	NA	NA	NA	NA	NA	NA	NA	NA
CNPY2	NA	NA	0.561145069555899	3.44848327014351	1.48850929104331	0.157174414003598	0.731884419711765	-5.12782872513427	0.0863236327341248	4.38110450575855	0.411209430839468	0.685031569920009	0.995089477239615	-6.32282217279012	NA	NA	NA	NA	NA	NA	NA	NA
CNPY3	NA	NA	0.195960033368149	4.86832994241004	0.789175314866944	0.442208547242756	0.841219840853266	-6.14485121023558	0.0454414574167865	5.32511216599438	0.198925847048035	0.844209479539109	0.995089477239615	-6.43623152331248	NA	NA	NA	NA	NA	NA	NA	NA
CNRIP1	NA	NA	0.329752309492504	4.86206691783602	1.39806107394876	0.182266314831527	0.740340048462407	-5.50949744985331	-0.0768044431908752	5.15753456236321	-0.44424383089255	0.661352075529106	0.995089477239615	-6.35213547932564	NA	NA	NA	NA	NA	NA	NA	NA
CNST	NA	NA	-1.26303145873665	1.85346419387528	-1.78210940790368	0.0948186274255579	0.713823010029729	-4.34529562672695	-0.0540285526584241	3.0716174829888	-0.427277192417635	0.673470616390475	0.995089477239615	-6.15915115328188	NA	NA	NA	NA	NA	NA	NA	NA
CNTD1	NA	NA	NA	NA	NA	NA	NA	NA	-0.309558710282038	-0.489506574322162	-0.989880596882862	0.333357432148983	0.987533224507549	-5.09992269442339	NA	NA	NA	NA	NA	NA	NA	NA
CNTFR	NA	NA	-1.15827917200888	-1.47643652044919	-1.09332645830523	0.291362797914908	0.783817943696947	-4.8407935687782	-0.2932173710901	-0.131865706967469	-1.24742429217661	0.225798679774244	0.977164761055687	-4.93110790871038	NA	NA	NA	NA	NA	NA	NA	NA
CNTLN	NA	NA	NA	NA	NA	NA	NA	NA	0.792664613800854	0.636454721444715	1.91834416596062	0.0685859425180389	0.92133472516527	-4.18131926880469	NA	NA	NA	NA	NA	NA	NA	NA
CNTN1	NA	NA	-1.07058164969344	-0.833959760793538	-1.07841763747809	0.297750649038664	0.787714485397447	-4.88844822091431	-0.181793876793852	0.763399302110981	-0.77367146124938	0.447636933577002	0.990737828833882	-5.53756877499273	NA	NA	NA	NA	NA	NA	NA	NA
CNTNAP1	NA	NA	NA	NA	NA	NA	NA	NA	0.145218268366715	-0.24753806361738	0.460231524492472	0.650019075707124	0.995089477239615	-5.48572186327971	NA	NA	NA	NA	NA	NA	NA	NA
CNTNAP2	NA	NA	-2.68191608925857	-0.05667609233908	-3.08405398408767	0.00750157540669666	0.661513598339839	-2.40083689343808	-1.00119335943756	0.629006516314183	-2.16708721995755	0.041717860316218	0.857687742736448	-3.78455073089463	NA	NA	NA	NA	NA	NA	NA	NA
CNTRL	NA	NA	-0.742792563487189	4.11156496145208	-1.62060124895988	0.125765412469041	0.721899508772051	-5.0239931307976	0.167531328684435	4.23920714110727	0.904299967504227	0.375962570336652	0.987533224507549	-5.98775810827309	NA	NA	NA	NA	NA	NA	NA	NA
COASY	NA	NA	0.564316400727491	4.47818730322032	1.97874081830593	0.0663560412807302	0.711628213224862	-4.60864718146147	-0.0680871392850335	4.60326261079843	-0.498412888224286	0.62330651161373	0.995089477239615	-6.2996002837382	NA	NA	NA	NA	NA	NA	NA	NA
COBL	NA	NA	NA	NA	NA	NA	NA	NA	1.05952262204236	-2.28871158876018	1.10322469712975	0.28225225130262	0.987533224507549	-4.70540330728327	NA	NA	NA	NA	NA	NA	NA	NA
COBLL1	NA	NA	0.0320553035897539	8.02283642882235	0.122440755691682	0.904162453025155	0.979448670434292	-6.63080171909199	0.0267956082005547	7.37554951581407	0.171092804583072	0.865767539791795	0.995210937660398	-6.40897271132196	NA	NA	NA	NA	NA	NA	NA	NA
COG1	NA	NA	0.128212889396175	5.13792863554117	0.608008117711397	0.552205499845731	0.880050303337603	-6.30725991570523	-0.0257334826531288	4.71595400505268	-0.229272998622366	0.820846411681192	0.995089477239615	-6.4059494641232	NA	NA	NA	NA	NA	NA	NA	NA
COG2	NA	NA	0.237878419973894	5.10387142467379	1.22866269893221	0.237978004413062	0.75614503378274	-5.74660431938372	0.0171462670414364	5.20782194595743	0.176982268438283	0.861196315973559	0.995210937660398	-6.43785364205619	NA	NA	NA	NA	NA	NA	NA	NA
COG3	NA	NA	-0.167335443767818	4.98771721124883	-0.735268730503398	0.47342666243864	0.851623551999629	-6.1968928485247	-0.10184188988844	4.51640320677761	-1.03173952610389	0.313780692203947	0.987533224507549	-5.89020132482147	NA	NA	NA	NA	NA	NA	NA	NA
COG4	NA	NA	-0.121132865566932	6.44369314996042	-0.412143623549584	0.686017651753455	0.924951752357259	-6.51271418598249	0.0200987845552438	5.98123486183247	0.280400002011741	0.78187903424679	0.995089477239615	-6.41801907335926	NA	NA	NA	NA	NA	NA	NA	NA
COG5	NA	NA	-0.198894287641142	4.06939286847238	-0.721956872012713	0.481337247746002	0.855396106885381	-6.04070544712052	-0.00500350179103126	3.61369682683023	-0.052282192910692	0.958791625982472	0.997708260154435	-6.32743425158262	NA	NA	NA	NA	NA	NA	NA	NA
COG6	NA	NA	0.192581550082733	4.06700841248041	0.676804665228936	0.5087518705419	0.862772086961659	-6.08543746320798	0.117712146216115	4.18184672624525	1.06671189096636	0.298057503995486	0.987533224507549	-5.82721717613659	NA	NA	NA	NA	NA	NA	NA	NA
