Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	EH_FC_08	EH_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
ATF6B	NA	NA	-0.073519384054022	3.19406991229063	-0.147416239355817	0.884994953381658	0.994831164445802	-5.74900513690295	-0.141307704052587	3.8587958942175	-0.776435520617998	0.446973237713938	0.98946208039976	-5.68505386977171	NA	NA	NA	NA	NA	NA	NA	NA
ATF7	NA	NA	-0.197168494764851	3.05952908241271	-0.381720820149958	0.708643443098199	0.989957438143081	-5.6902150986065	0.299884921459037	2.6193453944591	1.41606435152433	0.172811417313304	0.982976659628235	-4.93074252508471	NA	NA	NA	NA	NA	NA	NA	NA
ATF7IP	NA	NA	-0.120843239134968	5.23279693230217	-0.416335930631238	0.683744947687858	0.987054760958336	-6.09166902547782	0.0203338880604473	5.48695725424853	0.127836361534302	0.899610917145433	0.999415040137855	-6.0521835813238	NA	NA	NA	NA	NA	NA	NA	NA
ATF7IP2	NA	NA	-0.655559178996844	4.06471509433188	-1.17190376932494	0.26161817139617	0.957895029033551	-5.30462244431226	0.131438599732521	4.47904573528227	0.965174012789858	0.34648490464549	0.988305739874571	-5.58001716216876	NA	NA	NA	NA	NA	NA	NA	NA
ATG10	NA	NA	0.233713334881447	3.12348071214271	0.458525438622433	0.653911329631703	0.984666484893177	-5.73223606939148	0.142476008009026	3.85636335985423	0.949889635453242	0.353999288752833	0.988305739874571	-5.54055482551971	NA	NA	NA	NA	NA	NA	NA	NA
ATG101	NA	NA	0.287496610286262	3.48338612533768	0.799552152125756	0.437892170271716	0.97484142941414	-5.56644977937821	-0.0122241070691027	3.18852573595256	-0.110533747742617	0.913135898495076	0.999415040137855	-5.88553647636631	NA	NA	NA	NA	NA	NA	NA	NA
ATG12	NA	NA	-0.220852239701402	3.74009227218666	-0.477258316248334	0.64085594560442	0.984666484893177	-5.79295827837913	-0.117746744756442	4.15637947106018	-0.73288098641791	0.47250433787188	0.98946208039976	-5.73349626632739	NA	NA	NA	NA	NA	NA	NA	NA
ATG13	NA	NA	0.138622505607951	5.81191485806433	0.403470202532924	0.692956439944527	0.988414125177942	-6.11776276202545	-0.0335990252841478	6.16678979689005	-0.236756351539644	0.815359069997791	0.999415040137855	-6.02236408896886	NA	NA	NA	NA	NA	NA	NA	NA
ATG14	NA	NA	0.15589179135939	3.19470107756087	0.293572075066417	0.773575233655886	0.992031711261414	-5.64297064941122	-0.0963265573837928	2.92245175456664	-0.408400464110336	0.687508648854957	0.997719278780949	-5.78846757001113	NA	NA	NA	NA	NA	NA	NA	NA
ATG16L1	NA	NA	-0.0209877572528736	6.14076474939781	-0.0774839618706878	0.939381743888297	0.997148118818664	-6.21661028698798	0.0557021187198075	5.57167286763829	0.489217634854863	0.630242092262448	0.997064496329767	-5.94166094124384	NA	NA	NA	NA	NA	NA	NA	NA
ATG2A	NA	NA	-0.199040583752057	5.22747231150035	-0.405580691232634	0.691441865795341	0.988070624875607	-6.04036838010103	0.117715119852453	5.28759693080705	0.879364226185386	0.390101536969344	0.988469861247013	-5.6811672328286	NA	NA	NA	NA	NA	NA	NA	NA
ATG2B	NA	NA	0.0802054791995737	6.85131234594062	0.215113589874419	0.832912953918274	0.992031711261414	-6.22641868505634	0.0261712119392064	6.72899323228745	0.148380941108634	0.883592910417413	0.999415040137855	-6.00827986380146	NA	NA	NA	NA	NA	NA	NA	NA
ATG3	NA	NA	-0.0114650902271878	4.6850891705951	-0.0421621875548219	0.966990176512052	0.997365814341137	-6.08228412353084	0.0684507884339816	5.03576061811754	0.595052480860322	0.558772636006659	0.994436601967918	-5.8811482167386	NA	NA	NA	NA	NA	NA	NA	NA
ATG4A	NA	NA	0.185614103641744	5.83886469764517	0.65414537336459	0.524068778647354	0.982923302478326	-5.9936520347675	-0.00242670669116229	5.78827863820118	-0.0125832661705186	0.990090396065628	0.999415040137855	-6.0587387646272	NA	NA	NA	NA	NA	NA	NA	NA
ATG4B	NA	NA	-0.501595233153151	3.21773942810142	-0.998474749801233	0.33571055837999	0.961339993404195	-5.29412065153442	0.00526442670838678	3.67729535435259	0.0408420895663529	0.967844452962342	0.999415040137855	-5.96701605951124	NA	NA	NA	NA	NA	NA	NA	NA
ATG4C	NA	NA	-1.07181681984644	2.96785470142516	-1.51422882235943	0.153156532344325	0.957895029033551	-4.63923555170514	-0.0619088166613708	3.80473523125152	-0.412283551882438	0.684708713378192	0.997719278780949	-5.89119511575139	NA	NA	NA	NA	NA	NA	NA	NA
ATG4D	NA	NA	-0.00512513741201204	6.07301038625562	-0.0168576454854698	0.986798201036019	0.999007677392121	-6.22454087294051	-0.271555979536408	5.66291833701733	-2.30559118895478	0.0324782531763702	0.933232120189663	-3.73926106796532	NA	NA	NA	NA	NA	NA	NA	NA
ATG5	NA	NA	-0.464178868400316	3.34334366566376	-0.992335312695221	0.338587531817775	0.961708445676651	-5.34715553012291	0.130923476635268	4.35989371120181	0.412941579533274	0.684234698483832	0.997719278780949	-5.93269224734224	NA	NA	NA	NA	NA	NA	NA	NA
ATG7	NA	NA	0.290689830085578	4.97527163137551	0.85387555403968	0.408155409850299	0.969498504864968	-5.74803526244783	0.330512806770676	4.67630765596768	1.70487433607067	0.104382458831416	0.974859335148534	-4.69340119151986	NA	NA	NA	NA	NA	NA	NA	NA
ATG9A	NA	NA	0.238562456941046	4.91235637250399	0.822424002889124	0.425205721515504	0.973050345768344	-5.80346082393127	-0.094963334199516	4.69670344428695	-0.947548780450409	0.355159894219863	0.988305739874571	-5.61140174209457	NA	NA	NA	NA	NA	NA	NA	NA
ATIC	NA	NA	-0.0835407435754778	12.9369007870911	-0.190796959409905	0.851540457128563	0.992725126850378	-6.14894757730807	0.193455327611254	12.9379611432253	0.814485543245529	0.425376684272808	0.98946208039976	-5.42675248925631	NA	NA	NA	NA	NA	NA	NA	NA
ATL1	NA	NA	0.269578632937312	0.871436204327155	0.320516833091012	0.753512043338222	0.992031711261414	-5.30177780304722	-0.0560690224979299	0.534223280874403	-0.18903862969267	0.852050941899433	0.999415040137855	-5.37990206872753	NA	NA	NA	NA	NA	NA	NA	NA
ATL2	NA	NA	0.339339176452786	6.07153177980664	0.91978327924213	0.373921258764564	0.967463525603979	-5.80622733099615	-0.155479956970644	6.34584133767123	-1.01265851394524	0.323843637069082	0.9858543496702	-5.52946603185666	NA	NA	NA	NA	NA	NA	NA	NA
ATL3	NA	NA	-0.560431746434909	4.79044952079116	-2.11318955650196	0.0538438874883505	0.957895029033551	-4.15645353599751	-0.127223535045709	4.70050469712045	-0.960335943609265	0.348851539314247	0.988305739874571	-5.59653395528455	NA	NA	NA	NA	NA	NA	NA	NA
ATM	NA	NA	0.219151294426679	3.13252429913295	0.367137458848619	0.719240142205645	0.990293624325928	-5.84016869068413	-0.264233231649293	4.14447801925075	-1.48653147542705	0.153412282560259	0.982976659628235	-4.97055473251369	NA	NA	NA	NA	NA	NA	NA	NA
ATMIN	NA	NA	0.436244521921755	3.4750308435886	1.30277424874478	0.214561004406963	0.957895029033551	-5.11730745663001	0.182012272315295	2.95462415456808	1.1208766004905	0.276195682335805	0.982976659628235	-5.29868940770174	NA	NA	NA	NA	NA	NA	NA	NA
ATN1	NA	NA	0.0974241410021905	5.25259391511956	0.314345057118514	0.758091829141062	0.992031711261414	-6.14016698817799	0.168061328928572	3.9525753381792	1.07520785481576	0.295637945861639	0.985060668123467	-5.46257880838739	NA	NA	NA	NA	NA	NA	NA	NA
ATOH8	NA	NA	0.546122934845102	-0.0869112836947371	0.625314305136787	0.542251057840884	0.982969480925243	-5.07898268907482	-0.390476281537122	-0.355026104648688	-0.977199714711506	0.34065022173247	0.988305739874571	-4.91744006100964	NA	NA	NA	NA	NA	NA	NA	NA
ATOX1	NA	NA	0.0897590547594787	5.12377664772985	0.2495610668717	0.806705523278203	0.992031711261414	-6.13408011834719	0.090548653747109	5.27123191814844	0.366069349790339	0.718324834684085	0.997719278780949	-5.99394699942451	NA	NA	NA	NA	NA	NA	NA	NA
ATP10A	NA	NA	-0.330326621166579	2.17153380694117	-0.547414562712499	0.593080339819215	0.982969480925243	-5.56847183608177	0.0633439305940993	2.84444833122294	0.284249375022902	0.779269017025835	0.999415040137855	-5.81883164255136	NA	NA	NA	NA	NA	NA	NA	NA
ATP11A	NA	NA	-0.42495525853644	3.43201803205638	-0.888439541252637	0.389948757504484	0.967937456177894	-5.55508679977381	-0.509929562311282	4.92456358331371	-1.30125414659626	0.208605129440133	0.982976659628235	-5.25107858743698	NA	NA	NA	NA	NA	NA	NA	NA
ATP11B	NA	NA	0.000619996544391377	4.94988972342363	0.00177084354667156	0.998613122030498	0.999488771889532	-6.16247812347137	0.0712617301726999	4.65473816136097	0.458793041496877	0.651545536412592	0.997719278780949	-5.93862790910163	NA	NA	NA	NA	NA	NA	NA	NA
ATP11C	NA	NA	0.272252997151742	7.1677677796749	0.846773220249798	0.411965541963646	0.969961388863405	-5.89209508567203	0.0702744478821025	6.96724142805752	0.567690876215599	0.576838376159848	0.995223205246671	-5.85329952257824	NA	NA	NA	NA	NA	NA	NA	NA
ATP13A1	NA	NA	0.0677131578378827	4.73390672563704	0.185699534618081	0.855457434717836	0.993571633704317	-6.08696217427445	0.197246511370149	3.92004799301576	0.846601320104919	0.407669377605515	0.988469861247013	-5.63872515207768	NA	NA	NA	NA	NA	NA	NA	NA
ATP13A2	NA	NA	-0.185852519961077	2.39648883183945	-0.356850467410748	0.726751498228837	0.990693495281064	-5.54278159074313	0.235891768443386	2.76302118457216	1.34748613163813	0.193546033970673	0.982976659628235	-4.99401558879865	NA	NA	NA	NA	NA	NA	NA	NA
ATP13A3	NA	NA	-0.946834531683501	2.75812081526483	-1.2568713413599	0.230233298240495	0.957895029033551	-4.98626762290709	-0.0381336887092205	3.84668379007667	-0.154480678888237	0.878846676010505	0.999415040137855	-5.96497686629432	NA	NA	NA	NA	NA	NA	NA	NA
ATP1B1	NA	NA	-0.190660019562142	5.63525538087194	-0.54095588460951	0.597402055288467	0.982969480925243	-6.07001722488382	0.190330316555008	5.89474457352925	0.682890771329822	0.502851528109484	0.989599798649865	-5.81564104924292	NA	NA	NA	NA	NA	NA	NA	NA
ATP1B3	NA	NA	-0.51561510889817	3.31727316629571	-1.2232890230004	0.242263779412822	0.957895029033551	-5.19172751522479	0.0672928267383561	2.90997038798261	0.285864415246151	0.778050219313947	0.999415040137855	-5.79029374415929	NA	NA	NA	NA	NA	NA	NA	NA
ATP1B4	NA	NA	0.00643617653927908	-1.90921770355143	0.00439966871475183	0.996554305489242	0.999018371222434	-4.98427608848345	-0.0561641556317272	-1.53448108886693	-0.106356891836426	0.916405071617503	0.999415040137855	-4.99200973307032	NA	NA	NA	NA	NA	NA	NA	NA
ATP23	NA	NA	-0.319116049624692	1.64795955017992	-0.3811920118038	0.7090266103027	0.989957438143081	-5.34718466482043	0.214813993900594	2.68981483183381	1.32250248896245	0.201573523724089	0.982976659628235	-4.98365435775398	NA	NA	NA	NA	NA	NA	NA	NA
ATP2A2	NA	NA	0.133616121142548	5.01240883417626	0.320966416677717	0.753178803552032	0.992031711261414	-6.11456227327007	0.103744458131095	4.77195938671578	0.289745710614414	0.775123597557813	0.999415040137855	-6.00529521125038	NA	NA	NA	NA	NA	NA	NA	NA
ATP2A3	NA	NA	-0.0517327709124986	2.69603345535171	-0.0824874493371395	0.935476589223553	0.997148118818664	-5.80276573386219	-0.120720895570439	2.88970579229905	-0.312530970856312	0.75801362700293	0.999089334534777	-5.79711293188158	NA	NA	NA	NA	NA	NA	NA	NA
ATP2B1	NA	NA	-0.360352567700769	2.67267248922622	-0.615683177375967	0.548402318362732	0.982969480925243	-5.71301603878909	0.520734835640056	3.69736425070132	1.35057424774826	0.192571627173836	0.982976659628235	-5.11962574863032	NA	NA	NA	NA	NA	NA	NA	NA
ATP2B4	NA	NA	0.166312685268174	5.84072415412999	0.615502086020392	0.548518346006032	0.982969480925243	-6.02419364465157	-0.0132552382746232	5.61139588410354	-0.0736320754291334	0.942066564031417	0.999415040137855	-6.05726097563619	NA	NA	NA	NA	NA	NA	NA	NA
ATP2C1	NA	NA	-0.0282610419301417	4.32644019218736	-0.0822867202764665	0.935633222929549	0.997148118818664	-6.06624457300879	-0.0585764661323021	5.30185829777135	-0.197745421957206	0.845327452073344	0.999415040137855	-6.04093276945699	NA	NA	NA	NA	NA	NA	NA	NA
ATP2C2	NA	NA	-1.66456083416453	-0.74937043772112	-0.955579781786069	0.356179851804303	0.966967971101374	-4.84859635575112	1.26850087028508	-1.26252376716985	2.06592723774722	0.0526292518567158	0.95359391708271	-3.93483720655412	NA	NA	NA	NA	NA	NA	NA	NA
ATP4B	NA	NA	-1.62868487069804	-0.578223723728217	-1.41104746068879	0.180987551273346	0.957895029033551	-4.48278237797398	-0.108806130490638	1.5572505764737	-0.502730781341898	0.620884108832762	0.99559604884832	-5.50879602745198	NA	NA	NA	NA	NA	NA	NA	NA
ATP5F1A	NA	NA	0.19469788122103	9.27841798070212	0.530766290735264	0.604252546494	0.982969480925243	-6.0939429139111	0.142515606340689	8.92163622446282	0.72103782437051	0.479594087625112	0.98946208039976	-5.6671661330516	NA	NA	NA	NA	NA	NA	NA	NA
ATP5F1B	NA	NA	0.169345947541773	9.19084854646751	0.524909191599167	0.608208019935271	0.982969480925243	-6.09666912847396	-0.287972289616947	8.69510814069446	-1.27434354330076	0.217784217086561	0.982976659628235	-5.16903874646024	NA	NA	NA	NA	NA	NA	NA	NA
ATP5F1C	NA	NA	-0.0842645845794854	7.47470304096322	-0.273470219771885	0.788654757645643	0.992031711261414	-6.21467813030735	0.107130541524686	6.96102934210908	0.521236219287638	0.608175897766255	0.995223205246671	-5.88181457923381	NA	NA	NA	NA	NA	NA	NA	NA
ATP5F1D	NA	NA	-0.044108562363685	6.6510266022465	-0.168573574141082	0.86864592756436	0.99438320675302	-6.22731730671304	0.00556457940614674	6.57406631199706	0.0283116953387054	0.977706420441939	0.999415040137855	-6.03164193357213	NA	NA	NA	NA	NA	NA	NA	NA
ATP5F1E	NA	NA	0.110405286757171	4.95352755172784	0.241442176633826	0.812861861733467	0.992031711261414	-6.07768583653157	-0.135857283933156	6.03463529537169	-0.682172498519064	0.503295545008358	0.989599798649865	-5.82276714859963	NA	NA	NA	NA	NA	NA	NA	NA
ATP5IF1	NA	NA	-0.0446102643590454	3.90010628374017	-0.0660047897096874	0.948347059194813	0.997148118818664	-5.8967780200831	-0.0804643664979974	5.7332366056976	-0.516184830362861	0.611632405353107	0.995223205246671	-5.92702020394711	NA	NA	NA	NA	NA	NA	NA	NA
ATP5MC1	NA	NA	0.13820787554167	3.34508901040955	0.333935308197452	0.743588339677832	0.991071892551023	-5.79221270042119	-0.0572777382500558	3.9612858884805	-0.140535524913907	0.889704080879485	0.999415040137855	-5.98708916754133	NA	NA	NA	NA	NA	NA	NA	NA
ATP5MC2	NA	NA	0.17350019609989	6.90238240014898	0.495224638728731	0.628450054732093	0.984666484893177	-6.12335892179864	-0.092673121046392	6.60716059706326	-0.460193754330316	0.650557785412307	0.997719278780949	-5.92623692775004	NA	NA	NA	NA	NA	NA	NA	NA
ATP5MC3	NA	NA	-0.0479591555074688	7.79617449093783	-0.160065481150672	0.875213358197775	0.994831164445802	-6.23991992161408	0.0689537970206642	7.73888835077254	0.29478758326599	0.771327014875816	0.999415040137855	-5.93370539861213	NA	NA	NA	NA	NA	NA	NA	NA
ATP5MD	NA	NA	-2.42076022422425	1.70124126159663	-1.79281604108188	0.0955586662423547	0.957895029033551	-4.17621629171551	-0.109657102359427	4.14458635625403	-0.371146119159195	0.714601541224085	0.997719278780949	-5.93573945620232	NA	NA	NA	NA	NA	NA	NA	NA
ATP5ME	NA	NA	0.608590331652644	4.2985578717121	1.47228709147562	0.164001469617084	0.957895029033551	-5.00099599210969	-0.0450101016917852	5.78024803727947	-0.215706380689865	0.831496719047013	0.999415040137855	-6.03311120799017	NA	NA	NA	NA	NA	NA	NA	NA
ATP5MF	NA	NA	0.195360067450774	5.10905626876989	0.476037668106173	0.641702943631893	0.984666484893177	-6.0228710428013	-0.0874697822734767	5.25267514130126	-0.479149583386358	0.637256323500979	0.997579528893912	-5.94615390527221	NA	NA	NA	NA	NA	NA	NA	NA
ATP5MG	NA	NA	-0.053262513412089	5.85477134525535	-0.175178624951184	0.863554395805717	0.994197688604679	-6.19558165661065	-0.0559970783010773	6.27363535585621	-0.312974100066277	0.757682104215595	0.999089334534777	-5.99430618283043	NA	NA	NA	NA	NA	NA	NA	NA
ATP5PB	NA	NA	-0.0705236859933587	6.42448034416648	-0.262905652751411	0.796615818533051	0.992031711261414	-6.19840378164789	-0.115421315987128	6.89355703863127	-0.575612425554923	0.571577607038318	0.995223205246671	-5.85290455484215	NA	NA	NA	NA	NA	NA	NA	NA
ATP5PD	NA	NA	-0.166202402460124	6.1729952335962	-0.539064909607473	0.598670385293619	0.982969480925243	-6.07718586720234	-0.066082241841289	6.13094425807088	-0.371437406012981	0.714388133270913	0.997719278780949	-5.97859428754297	NA	NA	NA	NA	NA	NA	NA	NA
ATP5PF	NA	NA	-2.73715252216928	3.43922577624426	-2.22630715798105	0.0436952962652082	0.957895029033551	-3.65724015058149	-0.0549391594524504	4.40030668289314	-0.262919932362754	0.795419232763244	0.999415040137855	-5.99069433124211	NA	NA	NA	NA	NA	NA	NA	NA
ATP5PO	NA	NA	-0.147711377735829	5.43261237443513	-0.503181873198374	0.622992386253935	0.984666484893177	-6.0341335852595	-0.124229081657311	5.91508283776287	-0.533989752466763	0.599491150773319	0.995223205246671	-5.91405371169963	NA	NA	NA	NA	NA	NA	NA	NA
ATP6AP1	NA	NA	0.0845818386473391	4.9528175954726	0.340674894332878	0.738621775015317	0.990746152188394	-6.08960613919622	-0.0943715505509886	4.92467503747527	-0.711102782093158	0.48558962977162	0.98946208039976	-5.8008967428166	NA	NA	NA	NA	NA	NA	NA	NA
ATP6AP2	NA	NA	-0.533096831274376	5.31344063487329	-1.06318123392617	0.306454659144393	0.957895029033551	-5.59729753584595	-0.1780532334257	6.41569868760704	-1.22643950207633	0.234895265446877	0.982976659628235	-5.32205718236368	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V0A1	NA	NA	0.0610780814852383	5.19241301579221	0.140837878606238	0.890089811941758	0.995447070578822	-6.15245067027333	0.0150749728155466	5.72562736949379	0.0563418756620927	0.955652966492624	0.999415040137855	-6.05610226331085	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V0A2	NA	NA	-0.0135327822549023	6.89885587632306	-0.0405607109470318	0.968243259139359	0.997365814341137	-6.24897494435029	0.166637495648615	5.66417995922595	1.23216891275702	0.232796096102935	0.982976659628235	-5.333382628919	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V0B	NA	NA	0.187657653333761	4.33593722276026	0.60758413061181	0.553604669518946	0.982969480925243	-5.9018189392321	-0.0371559055986266	4.57036910162713	-0.354078642895271	0.727147376584252	0.997719278780949	-5.97707992081828	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V0C	NA	NA	-0.115238316016501	6.51735009929912	-0.392425726861349	0.700904620779958	0.989957438143081	-6.16114021172281	0.461999436817178	6.58508803053342	2.59802758558573	0.0175839609915328	0.88923960971061	-3.18858458771987	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V0D1	NA	NA	0.0711805303858526	6.26306668198124	0.20673416465987	0.839320740100865	0.992031711261414	-6.20965612035418	0.124171199560294	5.65291976923404	0.781547344158966	0.4440332071519	0.98946208039976	-5.76092394933483	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V0E1	NA	NA	0.132188319224638	3.75690946346081	0.318070072858595	0.755326523992852	0.992031711261414	-5.88076955954898	0.123610014323035	4.52264955744671	0.861675338890442	0.399524041961596	0.988469861247013	-5.66706669637049	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V1A	NA	NA	-0.386459494474528	4.41791856938055	-1.06465628211071	0.305810333681638	0.957895029033551	-5.5268749123232	0.208509005731697	5.00023070134568	0.886196474740651	0.386501489842401	0.988469861247013	-5.6737738919381	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V1B2	NA	NA	0.313706045623276	4.7974895749816	1.22355955145281	0.242164930206457	0.957895029033551	-5.42137576394429	0.130071304621106	4.39540005083284	0.953903191327591	0.352015379503379	0.988305739874571	-5.58446642573772	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V1C1	NA	NA	0.139571262109699	3.78846557710194	0.379374939018584	0.710343861333754	0.989957438143081	-5.91197070673733	-0.0703661810715026	3.96548793379935	-0.385312992054312	0.70425057056284	0.997719278780949	-5.91286683954627	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V1D	NA	NA	-0.770690354527862	3.20871376386912	-1.56177980870513	0.141602507833321	0.957895029033551	-4.67991832395038	-0.207030473333009	3.95032260950389	-1.5233295784607	0.144014312773314	0.982976659628235	-4.91447323112566	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V1E1	NA	NA	-0.416108174400082	4.54714070051556	-1.40835004836193	0.181768105961582	0.957895029033551	-5.14534733758213	-0.0367250793985523	4.30794599866514	-0.213779265669295	0.832978073031166	0.999415040137855	-5.99568388696993	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V1F	NA	NA	-0.0558104186816255	6.2055572122825	-0.200798719193357	0.843866830490542	0.992031711261414	-6.20624969442397	0.0932693387020853	5.60185056881886	0.563245624621574	0.579801268162517	0.995223205246671	-5.9034607537443	NA	NA	NA	NA	NA	NA	NA	NA
ATP6V1H	NA	NA	-0.0844971650754376	4.77621354442041	-0.2942666004765	0.773055890572125	0.992031711261414	-6.05447016452004	0.006231118270561	4.89282588441829	0.0346040379210253	0.972753509951467	0.999415040137855	-6.04767504610705	NA	NA	NA	NA	NA	NA	NA	NA
ATP7A	NA	NA	-0.430448557292719	2.95757415511441	-0.711313709900759	0.489068259930121	0.977612812070812	-5.46921857565556	0.516337475376829	3.02514534084364	2.37519103851335	0.0281287239324401	0.911732390534185	-3.50634948173333	NA	NA	NA	NA	NA	NA	NA	NA
ATP7B	NA	NA	0.365359905244447	6.14802872488106	0.566794074031992	0.580209554598917	0.982969480925243	-6.06611840523476	-0.288131709202506	6.84021401302211	-1.19951779291497	0.244952978849309	0.982976659628235	-5.33378571010784	NA	NA	NA	NA	NA	NA	NA	NA
ATP8A1	NA	NA	-1.93327857621756	2.49772194712892	-2.53624956487464	0.0243490930353578	0.957895029033551	-3.22450793008759	0.284283030263497	2.96259622958739	1.1197951084704	0.276644967031154	0.982976659628235	-5.27520651367004	NA	NA	NA	NA	NA	NA	NA	NA
ATP8B2	NA	NA	0.334821055237368	6.56375457253317	0.741974252446803	0.470888238318122	0.975904261605115	-5.96532909606229	0.020494362504035	6.82314571277508	0.111072041262156	0.912714697030362	0.999415040137855	-6.0104670104471	NA	NA	NA	NA	NA	NA	NA	NA
ATP9A	NA	NA	1.38134317256359	3.64843074634688	2.85486856864524	0.0131741841052558	0.957895029033551	-2.78873866328413	0.123440082419711	3.79464972189684	0.33206915991075	0.743442844518532	0.997719278780949	-5.91199263777888	NA	NA	NA	NA	NA	NA	NA	NA
ATP9B	NA	NA	-0.284841562105991	5.33250251651037	-0.818091716141057	0.427590217350715	0.97385275418163	-5.83631136810655	-0.253878344899138	5.07957018727056	-1.180676015318	0.252183961412436	0.982976659628235	-5.38913209653857	NA	NA	NA	NA	NA	NA	NA	NA
ATPAF1	NA	NA	-0.199100878944811	6.49320941204164	-0.693281137498601	0.499954958946911	0.978437026351559	-5.99266839738116	-0.137415896263425	6.52610442568919	-0.745173656656966	0.465211819270374	0.98946208039976	-5.76818022495057	NA	NA	NA	NA	NA	NA	NA	NA
ATPAF2	NA	NA	-0.0334682444179606	5.99347107795333	-0.139708829427409	0.890964762351463	0.995573503475848	-6.21249343222366	-0.0110305465797031	5.64264888593114	-0.0646898165172036	0.949091266746107	0.999415040137855	-6.05648844205268	NA	NA	NA	NA	NA	NA	NA	NA
ATPSCKMT	NA	NA	-1.94364030334135	1.93574586718812	-1.64739275128432	0.122678134779725	0.957895029033551	-4.32746148973257	-0.221667926412294	2.96012077427693	-0.895740922365341	0.381509109911737	0.988305739874571	-5.49300606791611	NA	NA	NA	NA	NA	NA	NA	NA
ATR	NA	NA	-2.34457845600611	1.85865677285423	-1.88422398481153	0.0813771079386548	0.957895029033551	-4.06697419828783	0.144973988300933	3.46802375593465	0.724260452395481	0.477658718148681	0.98946208039976	-5.68196541135192	NA	NA	NA	NA	NA	NA	NA	NA
ATRAID	NA	NA	-0.373191579330709	3.10325871123962	-0.652290424843129	0.525228039895002	0.982923302478326	-5.5081897284373	-0.704749837115858	3.54471234664485	-2.05084440366058	0.0542148615083486	0.95359391708271	-4.0747996034843	NA	NA	NA	NA	NA	NA	NA	NA
ATRIP	NA	NA	-0.229494402577066	4.48593596294987	-0.663016973425124	0.518544696418913	0.982923302478326	-5.86783922860452	0.187559617165797	4.19172251866669	0.907675496724306	0.375326926033476	0.988305739874571	-5.61126324126368	NA	NA	NA	NA	NA	NA	NA	NA
ATRN	NA	NA	0.65194663100447	6.72329270326521	1.88133673345115	0.0817943389463783	0.957895029033551	-4.62759482864835	0.320099193051225	6.31158757946757	1.59112891931227	0.127947921942995	0.98083009521932	-4.86312473728191	NA	NA	NA	NA	NA	NA	NA	NA
ATRNL1	NA	NA	-0.355767617826587	3.76660355421689	-0.5036778758268	0.622652949225767	0.984666484893177	-5.80694475566478	-0.0502829599921562	3.93031765250338	-0.10590326912966	0.91676020947987	0.999415040137855	-5.98981051015257	NA	NA	NA	NA	NA	NA	NA	NA
ATRX	NA	NA	-0.25242096136078	6.39722417222992	-0.826274917435527	0.423093455986427	0.973050345768344	-5.89569249058473	-0.062761726715328	6.47868817108338	-0.38965919451487	0.701086743391782	0.997719278780949	-5.95686585371082	NA	NA	NA	NA	NA	NA	NA	NA
ATXN1	NA	NA	0.0994957704448378	4.13342966527266	0.249050716114608	0.807092120336408	0.992031711261414	-6.04007677184705	0.0502109873655314	4.072502606433	0.201607305004052	0.842349117115157	0.999415040137855	-6.00770905876696	NA	NA	NA	NA	NA	NA	NA	NA
ATXN10	NA	NA	0.318038175279978	3.43657655555609	0.811373168754222	0.431305249129999	0.974755113864157	-5.52997625456415	0.193307708214821	2.54708131351054	0.837438337659887	0.412672529918466	0.989126826283611	-5.46681374966337	NA	NA	NA	NA	NA	NA	NA	NA
ATXN1L	NA	NA	0.319052458575992	3.89026605547475	0.90705452674279	0.380374582089687	0.967937456177894	-5.60636367159928	0.167439840336442	3.41502016623855	0.965701387689186	0.346227597770482	0.988305739874571	-5.4853973242355	NA	NA	NA	NA	NA	NA	NA	NA
ATXN2	NA	NA	-0.368467644844978	6.47849794163244	-0.843947315339229	0.413488054303149	0.970634848146291	-5.87180696171199	0.106296126118029	6.18527105474985	0.495506906276578	0.625878607858878	0.996403518998559	-5.92355027221698	NA	NA	NA	NA	NA	NA	NA	NA
ATXN2L	NA	NA	0.138457959686415	6.09818098847036	0.397039467420624	0.697579823422782	0.989957438143081	-6.1499334530518	0.0770394757751562	5.54958842571123	0.29063533322425	0.77445327737038	0.999415040137855	-6.01481193970064	NA	NA	NA	NA	NA	NA	NA	NA
ATXN3	NA	NA	0.107393669563186	3.91169554559091	0.228937405809809	0.822369037103006	0.992031711261414	-5.85672351757616	-0.110890279754065	4.56774380795842	-0.790225455497158	0.43906943308809	0.98946208039976	-5.73373451766323	NA	NA	NA	NA	NA	NA	NA	NA
