Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
LOC116511158	-6.84324722367023	2.18498884095371	-6.86587435673854	9.66163975102843e-06	0.126248646626688	-1.10261203970462
LOC116503880	-5.2090955928543	1.06061294213454	-6.11388062851893	3.21781348050638e-05	0.210235843748885	-1.48459063439598
LOC116522743	6.27599942415654	-0.491597784169841	5.1646943072573	0.000164261386257538	0.711660832151871	-2.22054142779685
LOC116513883	-5.04036921999638	-1.66498319524034	-4.98116215773313	0.000228343407303743	0.711660832151871	-2.00992246563426
LOC116506683	-5.05925320994096	1.03545139164027	-4.73040041024556	0.000360668510508205	0.711660832151871	-2.14253084188658
CCDC150	-4.43682261899062	0.814375726893001	-4.53443472906635	0.000518321640219995	0.711660832151871	-2.17841808824152
LOC116511830	5.35521841479962	-0.612719729991615	4.50817296834876	0.000544320624635273	0.711660832151871	-2.40262688201276
LOC116504059	-4.58344029374187	3.21120999034111	-4.36733346214165	0.000708636285390832	0.711660832151871	-1.20824799907512
LOC116504060	-4.59337046957727	3.21814992985199	-4.36633522353695	0.000709968066852459	0.711660832151871	-1.20921659557063
HSP90AA1	4.13336914106061	9.52108089924136	4.34567386088671	0.000738119834022558	0.711660832151871	-0.277308229826785
TMEM201	2.16087459576932	3.39376044931106	4.33355745298021	0.000755161330285611	0.711660832151871	-0.895051091521524
LOC116513882	-5.85089912656294	-0.739409770800289	-4.26851012994034	0.000853831217534965	0.711660832151871	-2.28042704208962
LOC116504061	-4.64080524125009	3.14848537181064	-4.22226349723593	0.000931975948176732	0.711660832151871	-1.50961584517963
LOC116504954	-4.54430971892814	2.97724861544796	-4.22206296190632	0.000932330359125873	0.711660832151871	-1.46397321685616
LOC116519186	-3.54987805062585	0.21697019475255	-4.19971050996245	0.000972715462429739	0.711660832151871	-2.61568500372497
LOC116502577	-4.90775670840082	-1.75720625002093	-4.19136687838692	0.000988247124499361	0.711660832151871	-2.50734285712053
LOC116503683	1.81504082868515	7.65632903140669	4.17526928042386	0.0010189366565515	0.711660832151871	-0.547293418131298
SLC43A3	-4.66798941837006	0.884712681439458	-4.16316134936697	0.00104266371204729	0.711660832151871	-2.40735035036011
LOC116513871	4.08809882401363	7.25215795758552	4.14686541920753	0.00107549616196526	0.711660832151871	-0.601218703232512
LOC116517129	-3.67596527318728	0.33418199032065	-4.13986777123831	0.00108991865290126	0.711660832151871	-2.50812969173513
IGFBP5	1.64272706523281	5.81331123377532	4.0927782383733	0.00119227553260189	0.711660832151871	-0.692975230372661
LOC116514283	-6.09720064897267	-0.370608358416289	-4.0901924175661	0.00119817389663589	0.711660832151871	-2.4880343816287
LOC116504063	-3.31809033676459	4.82842987474498	-4.05783776779064	0.00127455563231673	0.713977990180135	-1.147869146976
LOC116504062	-4.21429956234416	2.96265002215949	-4.03266600991546	0.00133741870140801	0.713977990180135	-1.59617575464303
LOC116520136	6.61967830301072	3.96769861281288	4.02162153411793	0.00136599447114895	0.713977990180135	-1.249479520378
LOC116515182	2.31062799216985	10.2362972408987	3.99515386166981	0.00143704612811077	0.722226221385518	-0.850091473748352
LOC116520141	6.80117335175161	2.55872191002469	3.95533799084145	0.00155112441749331	0.729692327903608	-2.29674975371331
RUNDC3B	-4.43062626450581	-0.651090488788439	-3.95117107274447	0.00156358652952483	0.729692327903608	-2.64972040529761
LOC116503347	2.16208759527344	8.67078248741776	3.91512655270647	0.00167574870763729	0.754165949689087	-0.985641152787164
LOC116512071	-3.37458602816904	0.661120258309328	-3.89018168222291	0.00175815292921426	0.754165949689087	-2.71870311930736
HSPA2	4.31629567138636	9.04432961265703	3.88109891257024	0.00178917459557371	0.754165949689087	-1.05529365228274
LOC116503884	-3.92405601259104	1.95641513465938	-3.82273457707998	0.00200228903215695	0.795612971078348	-2.56210515046083
ITGA2B	-3.24877070960795	-1.6280764863051	-3.82092964070056	0.00200927741988104	0.795612971078348	-2.86675805876995
DNAJC18	-3.14165652020594	0.114127761650697	-3.73391864526816	0.00237736949316126	0.832951806593683	-2.76101331284915
LOC116507801	-4.5096462159463	-1.66065583207813	-3.73129158573862	0.00238949278427154	0.832951806593683	-2.78677950528858
GATM	-5.45190081306742	2.75323915028922	-3.71849263839036	0.00244946195693009	0.832951806593683	-2.55098636983448
MUTYH	-3.7915173134233	-0.414232849553386	-3.71528124392351	0.0024647474266619	0.832951806593683	-2.78205499140326
LOC116507868	1.62636204295384	2.49217644641957	3.71502745075148	0.00246595954562546	0.832951806593683	-1.48863643016819
LOC116514995	-5.59614593650701	0.958045966570878	-3.70026661922662	0.00253750931668371	0.832951806593683	-2.75275689679604
LOC116504477	-3.65838912852918	-1.39749675118576	-3.65896185194801	0.00274913285236087	0.832951806593683	-2.97849614638176
LOC116507099	2.31408025575012	7.1302295256369	3.65159330630582	0.00278872718090076	0.832951806593683	-1.43489284560596
DYNC2H1	-3.55552243239411	-0.896028675339178	-3.64465481715546	0.00282653926224699	0.832951806593683	-2.94741560468888
AIF1	-3.55349974909349	1.00431731723535	-3.64252293378259	0.0028382612902702	0.832951806593683	-2.76086619058624
HSPB6	3.03157866999435	8.04573592083175	3.64043173422692	0.0028498075075305	0.832951806593683	-1.45808022162766
B9D1	-3.04181892956037	1.4007524275846	-3.6294257144059	0.00291136492967695	0.832951806593683	-2.59430796964064
TGM1	-3.94320816684189	0.614449736775192	-3.61255232939733	0.00300836656946266	0.832951806593683	-2.96734178666671
LOC116514652	-4.68088916890108	-0.426679067432746	-3.6011440612286	0.00307579955826358	0.832951806593683	-2.85856136468653
